case_id,target_k,global_index,eligible_row,resp,arc_extracted,inside_len
ns_lion_560,52,4621,4621,0.9999999999715499,True,27
ns_lion_560,52,3906,3906,0.9999999999713935,True,23
ns_lion_560,52,6290,6290,0.9999999997997548,True,35
ns_lion_560,52,1343,1343,0.9999999997632472,True,22
ns_lion_560,52,9598,9598,0.999999999440206,True,24
ns_lion_560,52,3510,3510,0.9999999992864304,True,29
ns_lion_560,52,9509,9509,0.9999999984559623,True,36
ns_lion_560,52,7436,7436,0.9999999977437427,True,26
ns_lion_560,52,3311,3311,0.9999999974173904,True,31
ns_lion_560,52,7942,7942,0.99999999655779,True,31
ns_lion_560,52,5431,5431,0.9999999960218703,True,23
ns_lion_560,52,8367,8367,0.999999994734239,True,25
ns_lion_560,52,9730,9730,0.9999999943523791,True,25
ns_lion_560,52,5034,5034,0.9999999941529226,True,29
ns_lion_560,52,5698,5698,0.9999999938480216,True,27
ns_lion_560,52,4392,4392,0.9999999926455346,True,21
ns_lion_560,52,4022,4022,0.9999999899675204,True,29
ns_lion_560,52,9689,9689,0.9999999881674172,True,32
ns_lion_560,52,352,352,0.9999999878234008,True,24
ns_lion_560,52,5901,5901,0.999999986499006,True,32
ns_lion_560,52,2368,2368,0.9999999827785333,True,30
ns_lion_560,52,8663,8663,0.9999999825925132,True,22
ns_lion_560,52,3060,3060,0.9999999824546537,True,28
ns_lion_560,52,7927,7927,0.9999999817317617,True,25
ns_lion_560,52,1760,1760,0.9999999810832849,True,31
