case_id,target_k,global_index,eligible_row,resp,arc_extracted,inside_len
s_fish_4,76,8066,8066,1.0,False,0
s_fish_4,76,648,648,1.0,False,0
s_fish_4,76,4610,4610,1.0,False,0
s_fish_4,76,3591,3591,1.0,False,0
s_fish_4,76,2596,2596,1.0,False,0
s_fish_4,76,7515,7515,1.0,False,0
s_fish_4,76,7511,7511,1.0,True,16
s_fish_4,76,9582,9582,1.0,True,27
s_fish_4,76,8210,8210,1.0,False,0
s_fish_4,76,6270,6270,1.0,False,0
s_fish_4,76,9709,9709,1.0,False,0
s_fish_4,76,9767,9767,1.0,False,0
s_fish_4,76,2832,2832,1.0,True,24
s_fish_4,76,311,311,1.0,False,0
s_fish_4,76,778,778,1.0,True,21
s_fish_4,76,8268,8268,1.0,False,0
s_fish_4,76,8267,8267,1.0,True,7
s_fish_4,76,6749,6749,1.0,False,0
s_fish_4,76,9571,9571,1.0,False,0
s_fish_4,76,1694,1694,1.0,False,0
s_fish_4,76,8832,8832,1.0,True,9
s_fish_4,76,699,699,1.0,True,12
s_fish_4,76,687,687,1.0,False,0
s_fish_4,76,4257,4257,1.0,True,16
s_fish_4,76,1768,1768,1.0,True,7
