case_id,target_k,global_index,eligible_row,resp,arc_extracted,inside_len
s_fish_500,45,3660,3660,1.0,True,67
s_fish_500,45,4199,4199,1.0,True,63
s_fish_500,45,6581,6581,1.0,True,51
s_fish_500,45,986,986,1.0,True,51
s_fish_500,45,5069,5069,1.0,True,51
s_fish_500,45,3431,3431,1.0,True,57
s_fish_500,45,7756,7756,1.0,True,52
s_fish_500,45,4400,4400,1.0,True,45
s_fish_500,45,2211,2211,1.0,True,68
s_fish_500,45,2994,2994,1.0,True,44
s_fish_500,45,7319,7319,1.0,True,58
s_fish_500,45,1818,1818,1.0,True,55
s_fish_500,45,8167,8167,1.0,True,52
s_fish_500,45,1827,1827,1.0,True,44
s_fish_500,45,851,851,1.0,True,59
s_fish_500,45,7263,7263,0.999999999999993,True,57
s_fish_500,45,988,988,0.999999999999993,True,59
s_fish_500,45,8679,8679,0.999999999999993,True,61
s_fish_500,45,946,946,0.999999999999993,True,66
s_fish_500,45,9310,9310,0.999999999999993,True,51
s_fish_500,45,316,316,0.999999999999993,True,63
s_fish_500,45,2802,2802,0.999999999999993,True,68
s_fish_500,45,7014,7014,0.999999999999993,True,50
s_fish_500,45,6292,6292,0.999999999999993,True,42
s_fish_500,45,4507,4507,0.9999999999999859,True,49
