case_id,target_k,global_index,eligible_row,resp,arc_extracted,inside_len
s_fish_700,4,5210,5210,0.9923280335399918,True,18
s_fish_700,4,5531,5531,0.9919371470469595,True,11
s_fish_700,4,7476,7476,0.9913141156879974,False,0
s_fish_700,4,7307,7307,0.9912763354516355,False,0
s_fish_700,4,7779,7779,0.9910199893708265,True,9
s_fish_700,4,6825,6825,0.9906921451984311,True,10
s_fish_700,4,5088,5088,0.9906556942810376,True,11
s_fish_700,4,9755,9755,0.9904563554183583,True,9
s_fish_700,4,6591,6591,0.989865258895938,True,37
s_fish_700,4,8221,8221,0.989711999370465,True,9
s_fish_700,4,4258,4258,0.9896754750253117,True,9
s_fish_700,4,4580,4580,0.9888877861790575,True,4
s_fish_700,4,1151,1151,0.9888491083995686,True,3
s_fish_700,4,1402,1402,0.9888380628081316,True,18
s_fish_700,4,3914,3914,0.9887801019762511,True,12
s_fish_700,4,5155,5155,0.9887746043291699,True,9
s_fish_700,4,4013,4013,0.988640126366697,True,10
s_fish_700,4,8810,8810,0.9881801004988402,True,11
s_fish_700,4,9658,9658,0.9879723296546867,True,12
s_fish_700,4,9916,9916,0.987741522613707,True,29
s_fish_700,4,4202,4202,0.987683208557836,True,5
s_fish_700,4,4149,4149,0.9876366640264375,True,30
s_fish_700,4,3767,3767,0.9873919855649522,True,54
s_fish_700,4,3049,3049,0.987267318886457,True,11
s_fish_700,4,149,149,0.9869987323024157,True,20
