case_id,target_k,global_index,eligible_row,resp,arc_extracted,inside_len
ns_cow_510,7,5570,5570,0.9550552984550281,False,0
ns_cow_510,7,8121,8121,0.9321910434243893,True,14
ns_cow_510,7,8432,8432,0.9051176329364827,True,20
ns_cow_510,7,7397,7397,0.8991117219187884,True,29
ns_cow_510,7,8916,8916,0.8991117219187884,True,38
ns_cow_510,7,5191,5191,0.8991117219187884,True,20
ns_cow_510,7,696,696,0.8991117219187884,True,17
ns_cow_510,7,7923,7923,0.8991117219187884,True,18
ns_cow_510,7,4311,4311,0.8991117219187884,True,37
ns_cow_510,7,342,342,0.8991117219187884,True,17
ns_cow_510,7,3543,3543,0.8991117219187884,False,0
ns_cow_510,7,6046,6046,0.8991117219187884,True,18
ns_cow_510,7,1956,1956,0.8991117219187884,True,21
ns_cow_510,7,1951,1951,0.8991117219187884,True,24
ns_cow_510,7,2757,2757,0.8991117219187884,True,28
ns_cow_510,7,5012,5012,0.8991117219187884,True,13
ns_cow_510,7,9241,9241,0.8991117219187884,True,20
ns_cow_510,7,3365,3365,0.8991117219187884,True,6
ns_cow_510,7,3744,3744,0.8991117219187884,True,34
ns_cow_510,7,7829,7829,0.8991117219187884,True,35
ns_cow_510,7,2278,2278,0.8991117219187884,True,34
ns_cow_510,7,2266,2266,0.8991117219187884,True,3
ns_cow_510,7,3728,3728,0.8991117219187884,True,21
ns_cow_510,7,7903,7903,0.8991117219187884,True,19
ns_cow_510,7,7902,7902,0.8991117219187884,True,15
