case_id,target_k,global_index,eligible_row,resp,arc_extracted,inside_len
s_fish_600,79,3425,3425,0.9999999999999859,True,46
s_fish_600,79,2877,2877,0.9999999999999574,True,44
s_fish_600,79,6636,6636,0.9999999999999147,True,50
s_fish_600,79,5538,5538,0.9999999999995595,True,49
s_fish_600,79,7876,7876,0.9999999999989697,True,44
s_fish_600,79,220,220,0.99999999999892,True,43
s_fish_600,79,6836,6836,0.9999999999987068,True,45
s_fish_600,79,6293,6293,0.9999999999965752,True,45
s_fish_600,79,9919,9919,0.9999999999965256,True,88
s_fish_600,79,79,79,0.999999999996227,True,49
s_fish_600,79,3348,3348,0.999999999994543,True,48
s_fish_600,79,1739,1739,0.9999999999930651,True,43
s_fish_600,79,995,995,0.9999999999930225,True,41
s_fish_600,79,1331,1331,0.9999999999921698,True,42
s_fish_600,79,5989,5989,0.9999999999914237,True,51
s_fish_600,79,7616,7616,0.9999999999908198,True,45
s_fish_600,79,7298,7298,0.9999999999903509,True,55
s_fish_600,79,40,40,0.9999999999888871,True,48
s_fish_600,79,8875,8875,0.999999999986315,True,39
s_fish_600,79,1826,1826,0.9999999999840341,True,48
s_fish_600,79,8731,8731,0.9999999999827907,True,48
s_fish_600,79,9000,9000,0.9999999999816326,True,55
s_fish_600,79,1883,1883,0.9999999999796856,True,46
s_fish_600,79,9933,9933,0.999999999979039,True,48
s_fish_600,79,1315,1315,0.9999999999771916,True,46
