case_id,target_k,global_index,eligible_row,resp,arc_extracted,inside_len
ns_cow_350,56,191,191,0.9999853658276994,True,44
ns_cow_350,56,808,808,0.9999830395374709,True,45
ns_cow_350,56,5666,5666,0.9999819701940235,True,44
ns_cow_350,56,7963,7963,0.9999812151462449,True,44
ns_cow_350,56,4981,4981,0.9999804172852973,True,44
ns_cow_350,56,5237,5237,0.9999803851145991,True,44
ns_cow_350,56,1543,1543,0.9999681028003585,True,44
ns_cow_350,56,3553,3553,0.9999649180850534,True,44
ns_cow_350,56,6612,6612,0.9999603222188562,True,44
ns_cow_350,56,7286,7286,0.9999580930680481,True,44
ns_cow_350,56,3917,3917,0.9999569042612364,True,44
ns_cow_350,56,7013,7013,0.9999476302257306,True,44
ns_cow_350,56,4223,4223,0.9999459477507454,True,45
ns_cow_350,56,5120,5120,0.9999457070686832,True,44
ns_cow_350,56,2475,2475,0.9999411127610341,True,45
ns_cow_350,56,412,412,0.9999325109093916,True,44
ns_cow_350,56,5509,5509,0.9999277792461896,True,44
ns_cow_350,56,1132,1132,0.9999272139444765,True,45
ns_cow_350,56,3581,3581,0.999924393435413,True,44
ns_cow_350,56,3833,3833,0.999924393435413,True,44
ns_cow_350,56,8650,8650,0.999924393435413,True,44
ns_cow_350,56,8683,8683,0.999924393435413,True,44
ns_cow_350,56,8789,8789,0.999924393435413,True,44
ns_cow_350,56,8775,8775,0.999924393435413,True,44
ns_cow_350,56,8773,8773,0.999924393435413,True,44
