case_id,target_k,global_index,eligible_row,resp,arc_extracted,inside_len
s_bird_132,17,2753,2753,0.999999999868166,True,70
s_bird_132,17,3738,3738,0.9999999998198135,True,69
s_bird_132,17,7610,7610,0.999999999342407,True,71
s_bird_132,17,1701,1701,0.9999999993155555,True,74
s_bird_132,17,5292,5292,0.9999999991217265,True,78
s_bird_132,17,5503,5503,0.9999999988501217,True,74
s_bird_132,17,7386,7386,0.9999999986453859,True,79
s_bird_132,17,9644,9644,0.999999998494367,True,93
s_bird_132,17,1239,1239,0.9999999982452082,True,73
s_bird_132,17,2968,2968,0.9999999981763424,True,74
s_bird_132,17,3762,3762,0.9999999981334895,True,78
s_bird_132,17,8388,8388,0.9999999971582484,True,85
s_bird_132,17,3904,3904,0.9999999970647765,True,78
s_bird_132,17,522,522,0.9999999968941183,True,69
s_bird_132,17,7778,7778,0.9999999966637675,True,74
s_bird_132,17,5783,5783,0.9999999965486027,True,70
s_bird_132,17,6622,6622,0.9999999955324058,True,65
s_bird_132,17,6647,6647,0.9999999946319421,True,89
s_bird_132,17,4064,4064,0.9999999936795875,True,77
s_bird_132,17,739,739,0.9999999935493379,True,73
s_bird_132,17,6345,6345,0.9999999914615288,True,82
s_bird_132,17,5027,5027,0.9999999914209853,True,73
s_bird_132,17,2981,2981,0.9999999910370719,True,76
s_bird_132,17,3750,3750,0.9999999902832429,True,84
s_bird_132,17,8217,8217,0.9999999894193793,True,71
