case_id,target_k,global_index,eligible_row,resp,arc_extracted,inside_len
ns_elephant_109,70,2598,2598,0.999998910203996,True,37
ns_elephant_109,70,4079,4079,0.9999955317675595,True,37
ns_elephant_109,70,8081,8081,0.999984910241261,True,43
ns_elephant_109,70,9170,9170,0.9999795619286151,True,39
ns_elephant_109,70,6490,6490,0.9999734253948132,True,43
ns_elephant_109,70,7201,7201,0.9999713460486909,True,40
ns_elephant_109,70,2752,2752,0.9999698025068664,True,36
ns_elephant_109,70,9192,9192,0.9999634967579404,True,35
ns_elephant_109,70,5739,5739,0.9999634062932689,True,40
ns_elephant_109,70,4049,4049,0.9999632185747368,True,37
ns_elephant_109,70,2682,2682,0.9999470848624431,True,39
ns_elephant_109,70,7791,7791,0.9999470273955103,True,46
ns_elephant_109,70,7286,7286,0.9999404105246207,True,36
ns_elephant_109,70,7828,7828,0.9999403175599682,True,36
ns_elephant_109,70,2470,2470,0.9999386487273035,True,37
ns_elephant_109,70,1967,1967,0.9999385859106552,True,44
ns_elephant_109,70,4536,4536,0.9999368665316268,True,45
ns_elephant_109,70,2769,2769,0.9999340217220691,True,41
ns_elephant_109,70,4565,4565,0.9999302857526216,True,35
ns_elephant_109,70,5499,5499,0.999917969330762,True,36
ns_elephant_109,70,3098,3098,0.9999155424464308,True,36
ns_elephant_109,70,8952,8952,0.9999138770571555,True,37
ns_elephant_109,70,3361,3361,0.9999120478107068,True,39
ns_elephant_109,70,3603,3603,0.9999089368527622,True,37
ns_elephant_109,70,1519,1519,0.9999053934627392,True,37
