case_id,target_k,global_index,eligible_row,resp,arc_extracted,inside_len
s_butterfly_350,4,23,23,0.9958700912737138,True,13
s_butterfly_350,4,21,21,0.9958700904828343,True,13
s_butterfly_350,4,31,31,0.9958700904079694,True,11
s_butterfly_350,4,5431,5431,0.9958700903960815,True,10
s_butterfly_350,4,9342,9342,0.9958700903960815,True,20
s_butterfly_350,4,5469,5469,0.9958700903960815,True,14
s_butterfly_350,4,5467,5467,0.9958700903960815,True,12
s_butterfly_350,4,3830,3830,0.9958700903960815,True,13
s_butterfly_350,4,5465,5465,0.9958700903960815,True,12
s_butterfly_350,4,5459,5459,0.9958700903960815,True,14
s_butterfly_350,4,5455,5455,0.9958700903960815,True,14
s_butterfly_350,4,5454,5454,0.9958700903960815,True,12
s_butterfly_350,4,5441,5441,0.9958700903960815,True,26
s_butterfly_350,4,8701,8701,0.9958700903960815,True,14
s_butterfly_350,4,5426,5426,0.9958700903960815,True,12
s_butterfly_350,4,3794,3794,0.9958700903960815,True,14
s_butterfly_350,4,972,972,0.9958700903960815,True,12
s_butterfly_350,4,962,962,0.9958700903960815,True,13
s_butterfly_350,4,955,955,0.9958700903960815,True,17
s_butterfly_350,4,950,950,0.9958700903960815,True,13
s_butterfly_350,4,949,949,0.9958700903960815,True,13
s_butterfly_350,4,943,943,0.9958700903960815,True,18
s_butterfly_350,4,4173,4173,0.9958700903960815,True,13
s_butterfly_350,4,8314,8314,0.9958700903960815,True,12
s_butterfly_350,4,1630,1630,0.9958700903960815,True,17
