case_id,target_k,global_index,eligible_row,resp,arc_extracted,inside_len
ns_dog_214,9,5015,5015,0.9996835501662533,True,23
ns_dog_214,9,920,920,0.9996434383796013,True,23
ns_dog_214,9,6934,6934,0.9996005444810367,True,24
ns_dog_214,9,8551,8551,0.9995873712434682,True,23
ns_dog_214,9,1844,1844,0.9995230796380877,True,23
ns_dog_214,9,9713,9713,0.999475353004703,True,23
ns_dog_214,9,9661,9661,0.9994016415932093,True,23
ns_dog_214,9,7727,7727,0.9993909628280664,True,23
ns_dog_214,9,7736,7736,0.9993617339298926,True,23
ns_dog_214,9,6404,6404,0.9993446704442513,True,24
ns_dog_214,9,4792,4792,0.9993406943879304,True,23
ns_dog_214,9,430,430,0.9993192967492378,True,24
ns_dog_214,9,3236,3236,0.9993024908480125,True,23
ns_dog_214,9,8151,8151,0.9992992566309075,True,23
ns_dog_214,9,908,908,0.9992809693413532,True,23
ns_dog_214,9,7279,7279,0.9992680895956876,True,23
ns_dog_214,9,6012,6012,0.999231672544662,True,23
ns_dog_214,9,6902,6902,0.9992144986963948,True,23
ns_dog_214,9,6611,6611,0.9991922187982157,True,24
ns_dog_214,9,5114,5114,0.9991809453668964,True,23
ns_dog_214,9,2809,2809,0.9991239059331583,True,23
ns_dog_214,9,5039,5039,0.9990549460651287,True,24
ns_dog_214,9,4403,4403,0.9990259182886116,True,22
ns_dog_214,9,7346,7346,0.9989868108149291,True,24
ns_dog_214,9,5350,5350,0.9989638430976577,True,23
