case_id,model_type,occluder_size,stride,y0,x0,y_center,x_center,baseline_target_logit,post_occlusion_target_logit,target_logit_drop
ns_elephant_109,resnet50_geirhos_tl,32,16,0,0,16.0,16.0,6.249511241912842,6.033448219299316,0.2160630226135254
ns_elephant_109,resnet50_geirhos_tl,32,16,0,16,16.0,32.0,6.249511241912842,5.748995780944824,0.5005154609680176
ns_elephant_109,resnet50_geirhos_tl,32,16,0,32,16.0,48.0,6.249511241912842,5.976414203643799,0.27309703826904297
ns_elephant_109,resnet50_geirhos_tl,32,16,0,48,16.0,64.0,6.249511241912842,6.02065372467041,0.22885751724243164
ns_elephant_109,resnet50_geirhos_tl,32,16,0,64,16.0,80.0,6.249511241912842,6.140450477600098,0.10906076431274414
ns_elephant_109,resnet50_geirhos_tl,32,16,0,80,16.0,96.0,6.249511241912842,6.334759712219238,-0.08524847030639648
ns_elephant_109,resnet50_geirhos_tl,32,16,0,96,16.0,112.0,6.249511241912842,6.308802127838135,-0.05929088592529297
ns_elephant_109,resnet50_geirhos_tl,32,16,0,112,16.0,128.0,6.249511241912842,6.373196601867676,-0.12368535995483398
ns_elephant_109,resnet50_geirhos_tl,32,16,0,128,16.0,144.0,6.249511241912842,6.38925838470459,-0.13974714279174805
ns_elephant_109,resnet50_geirhos_tl,32,16,0,144,16.0,160.0,6.249511241912842,6.313238143920898,-0.06372690200805664
ns_elephant_109,resnet50_geirhos_tl,32,16,0,160,16.0,176.0,6.249511241912842,6.131546497344971,0.1179647445678711
ns_elephant_109,resnet50_geirhos_tl,32,16,0,176,16.0,192.0,6.249511241912842,5.968730926513672,0.2807803153991699
ns_elephant_109,resnet50_geirhos_tl,32,16,0,192,16.0,208.0,6.249511241912842,6.06742000579834,0.18209123611450195
ns_elephant_109,resnet50_geirhos_tl,32,16,16,0,32.0,16.0,6.249511241912842,6.098941326141357,0.15056991577148438
ns_elephant_109,resnet50_geirhos_tl,32,16,16,16,32.0,32.0,6.249511241912842,5.874520301818848,0.37499094009399414
ns_elephant_109,resnet50_geirhos_tl,32,16,16,32,32.0,48.0,6.249511241912842,5.88613224029541,0.36337900161743164
