case_id,model_type,occluder_size,stride,y0,x0,y_center,x_center,baseline_target_logit,post_occlusion_target_logit,target_logit_drop
s_oyster_4,resnet50_tl_20250829,32,16,0,0,16.0,16.0,134.8694610595703,132.87081909179688,1.9986419677734375
s_oyster_4,resnet50_tl_20250829,32,16,0,16,16.0,32.0,134.8694610595703,131.37620544433594,3.493255615234375
s_oyster_4,resnet50_tl_20250829,32,16,0,32,16.0,48.0,134.8694610595703,130.278564453125,4.5908966064453125
s_oyster_4,resnet50_tl_20250829,32,16,0,48,16.0,64.0,134.8694610595703,129.18801879882812,5.6814422607421875
s_oyster_4,resnet50_tl_20250829,32,16,0,64,16.0,80.0,134.8694610595703,130.0737762451172,4.795684814453125
s_oyster_4,resnet50_tl_20250829,32,16,0,80,16.0,96.0,134.8694610595703,129.9019775390625,4.9674835205078125
s_oyster_4,resnet50_tl_20250829,32,16,0,96,16.0,112.0,134.8694610595703,131.7371063232422,3.132354736328125
s_oyster_4,resnet50_tl_20250829,32,16,0,112,16.0,128.0,134.8694610595703,132.88088989257812,1.9885711669921875
s_oyster_4,resnet50_tl_20250829,32,16,0,128,16.0,144.0,134.8694610595703,134.4369354248047,0.432525634765625
s_oyster_4,resnet50_tl_20250829,32,16,0,144,16.0,160.0,134.8694610595703,133.76412963867188,1.1053314208984375
s_oyster_4,resnet50_tl_20250829,32,16,0,160,16.0,176.0,134.8694610595703,133.4753875732422,1.394073486328125
s_oyster_4,resnet50_tl_20250829,32,16,0,176,16.0,192.0,134.8694610595703,132.52713012695312,2.3423309326171875
s_oyster_4,resnet50_tl_20250829,32,16,0,192,16.0,208.0,134.8694610595703,132.20147705078125,2.6679840087890625
s_oyster_4,resnet50_tl_20250829,32,16,16,0,32.0,16.0,134.8694610595703,128.95225524902344,5.917205810546875
s_oyster_4,resnet50_tl_20250829,32,16,16,16,32.0,32.0,134.8694610595703,128.3502960205078,6.5191650390625
s_oyster_4,resnet50_tl_20250829,32,16,16,32,32.0,48.0,134.8694610595703,128.04714965820312,6.8223114013671875
s_oyster_4,resnet50_tl_20250829,32,16,16,48,32.0,64.0,134.8694610595703,127.56278991699219,7.306671142578125
s_oyster_4,resnet50_tl_20250829,32,16,16,64,32.0,80.0,134.8694610595703,129.20948791503906,5.65997314453125
s_oyster_4,resnet50_tl_20250829,32,16,16,80,32.0,96.0,134.8694610595703,130.37794494628906,4.49151611328125
s_oyster_4,resnet50_tl_20250829,32,16,16,96,32.0,112.0,134.8694610595703,131.52076721191406,3.34869384765625
s_oyster_4,resnet50_tl_20250829,32,16,16,112,32.0,128.0,134.8694610595703,132.90631103515625,1.9631500244140625
s_oyster_4,resnet50_tl_20250829,32,16,16,128,32.0,144.0,134.8694610595703,133.51388549804688,1.3555755615234375
s_oyster_4,resnet50_tl_20250829,32,16,16,144,32.0,160.0,134.8694610595703,133.28213500976562,1.5873260498046875
s_oyster_4,resnet50_tl_20250829,32,16,16,160,32.0,176.0,134.8694610595703,133.2450714111328,1.6243896484375
s_oyster_4,resnet50_tl_20250829,32,16,16,176,32.0,192.0,134.8694610595703,133.0381622314453,1.831298828125
s_oyster_4,resnet50_tl_20250829,32,16,16,192,32.0,208.0,134.8694610595703,132.48928833007812,2.3801727294921875
s_oyster_4,resnet50_tl_20250829,32,16,32,0,48.0,16.0,134.8694610595703,130.19522094726562,4.6742401123046875
s_oyster_4,resnet50_tl_20250829,32,16,32,16,48.0,32.0,134.8694610595703,128.15780639648438,6.7116546630859375
s_oyster_4,resnet50_tl_20250829,32,16,32,32,48.0,48.0,134.8694610595703,128.6814727783203,6.18798828125
s_oyster_4,resnet50_tl_20250829,32,16,32,48,48.0,64.0,134.8694610595703,130.1929168701172,4.676544189453125
s_oyster_4,resnet50_tl_20250829,32,16,32,64,48.0,80.0,134.8694610595703,131.87522888183594,2.994232177734375
s_oyster_4,resnet50_tl_20250829,32,16,32,80,48.0,96.0,134.8694610595703,132.83152770996094,2.037933349609375
s_oyster_4,resnet50_tl_20250829,32,16,32,96,48.0,112.0,134.8694610595703,133.3362274169922,1.533233642578125
s_oyster_4,resnet50_tl_20250829,32,16,32,112,48.0,128.0,134.8694610595703,133.06759643554688,1.8018646240234375
s_oyster_4,resnet50_tl_20250829,32,16,32,128,48.0,144.0,134.8694610595703,133.05088806152344,1.818572998046875
s_oyster_4,resnet50_tl_20250829,32,16,32,144,48.0,160.0,134.8694610595703,133.14125061035156,1.72821044921875
