case_id,model_type,occluder_size,stride,y0,x0,y_center,x_center,baseline_target_logit,post_occlusion_target_logit,target_logit_drop
s_butterfly_350,resnet50_geirhos_tl,8,4,0,0,4.0,4.0,9.332731246948242,9.253335952758789,0.07939529418945312
s_butterfly_350,resnet50_geirhos_tl,8,4,0,4,4.0,8.0,9.332731246948242,9.229961395263672,0.10276985168457031
s_butterfly_350,resnet50_geirhos_tl,8,4,0,8,4.0,12.0,9.332731246948242,9.210330963134766,0.12240028381347656
s_butterfly_350,resnet50_geirhos_tl,8,4,0,12,4.0,16.0,9.332731246948242,9.224508285522461,0.10822296142578125
s_butterfly_350,resnet50_geirhos_tl,8,4,0,16,4.0,20.0,9.332731246948242,9.182351112365723,0.15038013458251953
s_butterfly_350,resnet50_geirhos_tl,8,4,0,20,4.0,24.0,9.332731246948242,9.197006225585938,0.1357250213623047
s_butterfly_350,resnet50_geirhos_tl,8,4,0,24,4.0,28.0,9.332731246948242,9.19856071472168,0.1341705322265625
s_butterfly_350,resnet50_geirhos_tl,8,4,0,28,4.0,32.0,9.332731246948242,9.2548189163208,0.0779123306274414
s_butterfly_350,resnet50_geirhos_tl,8,4,0,32,4.0,36.0,9.332731246948242,9.238426208496094,0.09430503845214844
s_butterfly_350,resnet50_geirhos_tl,8,4,0,36,4.0,40.0,9.332731246948242,9.225567817687988,0.1071634292602539
s_butterfly_350,resnet50_geirhos_tl,8,4,0,40,4.0,44.0,9.332731246948242,9.190756797790527,0.14197444915771484
s_butterfly_350,resnet50_geirhos_tl,8,4,0,44,4.0,48.0,9.332731246948242,9.238975524902344,0.09375572204589844
s_butterfly_350,resnet50_geirhos_tl,8,4,0,48,4.0,52.0,9.332731246948242,9.21159839630127,0.12113285064697266
s_butterfly_350,resnet50_geirhos_tl,8,4,0,52,4.0,56.0,9.332731246948242,9.195703506469727,0.13702774047851562
s_butterfly_350,resnet50_geirhos_tl,8,4,0,56,4.0,60.0,9.332731246948242,9.174072265625,0.1586589813232422
s_butterfly_350,resnet50_geirhos_tl,8,4,0,60,4.0,64.0,9.332731246948242,9.162409782409668,0.17032146453857422
s_butterfly_350,resnet50_geirhos_tl,8,4,0,64,4.0,68.0,9.332731246948242,9.10466194152832,0.22806930541992188
s_butterfly_350,resnet50_geirhos_tl,8,4,0,68,4.0,72.0,9.332731246948242,9.145051956176758,0.18767929077148438
s_butterfly_350,resnet50_geirhos_tl,8,4,0,72,4.0,76.0,9.332731246948242,9.139108657836914,0.19362258911132812
s_butterfly_350,resnet50_geirhos_tl,8,4,0,76,4.0,80.0,9.332731246948242,9.18094253540039,0.15178871154785156
s_butterfly_350,resnet50_geirhos_tl,8,4,0,80,4.0,84.0,9.332731246948242,9.195005416870117,0.137725830078125
s_butterfly_350,resnet50_geirhos_tl,8,4,0,84,4.0,88.0,9.332731246948242,9.2466459274292,0.08608531951904297
s_butterfly_350,resnet50_geirhos_tl,8,4,0,88,4.0,92.0,9.332731246948242,9.245295524597168,0.08743572235107422
s_butterfly_350,resnet50_geirhos_tl,8,4,0,92,4.0,96.0,9.332731246948242,9.255154609680176,0.0775766372680664
s_butterfly_350,resnet50_geirhos_tl,8,4,0,96,4.0,100.0,9.332731246948242,9.236286163330078,0.09644508361816406
s_butterfly_350,resnet50_geirhos_tl,8,4,0,100,4.0,104.0,9.332731246948242,9.273188591003418,0.05954265594482422
s_butterfly_350,resnet50_geirhos_tl,8,4,0,104,4.0,108.0,9.332731246948242,9.288077354431152,0.044653892517089844
s_butterfly_350,resnet50_geirhos_tl,8,4,0,108,4.0,112.0,9.332731246948242,9.260047912597656,0.07268333435058594
s_butterfly_350,resnet50_geirhos_tl,8,4,0,112,4.0,116.0,9.332731246948242,9.22625732421875,0.10647392272949219
s_butterfly_350,resnet50_geirhos_tl,8,4,0,116,4.0,120.0,9.332731246948242,9.227627754211426,0.1051034927368164
s_butterfly_350,resnet50_geirhos_tl,8,4,0,120,4.0,124.0,9.332731246948242,9.186434745788574,0.14629650115966797
s_butterfly_350,resnet50_geirhos_tl,8,4,0,124,4.0,128.0,9.332731246948242,9.14790153503418,0.1848297119140625
s_butterfly_350,resnet50_geirhos_tl,8,4,0,128,4.0,132.0,9.332731246948242,9.144638061523438,0.1880931854248047
s_butterfly_350,resnet50_geirhos_tl,8,4,0,132,4.0,136.0,9.332731246948242,9.173178672790527,0.15955257415771484
s_butterfly_350,resnet50_geirhos_tl,8,4,0,136,4.0,140.0,9.332731246948242,9.156780242919922,0.1759510040283203
s_butterfly_350,resnet50_geirhos_tl,8,4,0,140,4.0,144.0,9.332731246948242,9.19009780883789,0.14263343811035156
s_butterfly_350,resnet50_geirhos_tl,8,4,0,144,4.0,148.0,9.332731246948242,9.197856903076172,0.1348743438720703
s_butterfly_350,resnet50_geirhos_tl,8,4,0,148,4.0,152.0,9.332731246948242,9.20053482055664,0.13219642639160156
s_butterfly_350,resnet50_geirhos_tl,8,4,0,152,4.0,156.0,9.332731246948242,9.193678855895996,0.1390523910522461
s_butterfly_350,resnet50_geirhos_tl,8,4,0,156,4.0,160.0,9.332731246948242,9.241886138916016,0.09084510803222656
s_butterfly_350,resnet50_geirhos_tl,8,4,0,160,4.0,164.0,9.332731246948242,9.189264297485352,0.14346694946289062
s_butterfly_350,resnet50_geirhos_tl,8,4,0,164,4.0,168.0,9.332731246948242,9.198039054870605,0.13469219207763672
s_butterfly_350,resnet50_geirhos_tl,8,4,0,168,4.0,172.0,9.332731246948242,9.179830551147461,0.15290069580078125
s_butterfly_350,resnet50_geirhos_tl,8,4,0,172,4.0,176.0,9.332731246948242,9.223952293395996,0.1087789535522461
s_butterfly_350,resnet50_geirhos_tl,8,4,0,176,4.0,180.0,9.332731246948242,9.222346305847168,0.11038494110107422
s_butterfly_350,resnet50_geirhos_tl,8,4,0,180,4.0,184.0,9.332731246948242,9.209884643554688,0.12284660339355469
s_butterfly_350,resnet50_geirhos_tl,8,4,0,184,4.0,188.0,9.332731246948242,9.198062896728516,0.13466835021972656
s_butterfly_350,resnet50_geirhos_tl,8,4,0,188,4.0,192.0,9.332731246948242,9.209085464477539,0.12364578247070312
s_butterfly_350,resnet50_geirhos_tl,8,4,0,192,4.0,196.0,9.332731246948242,9.180773735046387,0.15195751190185547
s_butterfly_350,resnet50_geirhos_tl,8,4,0,196,4.0,200.0,9.332731246948242,9.204326629638672,0.1284046173095703
s_butterfly_350,resnet50_geirhos_tl,8,4,0,200,4.0,204.0,9.332731246948242,9.209850311279297,0.12288093566894531
s_butterfly_350,resnet50_geirhos_tl,8,4,0,204,4.0,208.0,9.332731246948242,9.245903968811035,0.08682727813720703
s_butterfly_350,resnet50_geirhos_tl,8,4,0,208,4.0,212.0,9.332731246948242,9.213014602661133,0.11971664428710938
s_butterfly_350,resnet50_geirhos_tl,8,4,0,212,4.0,216.0,9.332731246948242,9.223010063171387,0.10972118377685547
s_butterfly_350,resnet50_geirhos_tl,8,4,0,216,4.0,220.0,9.332731246948242,9.22048568725586,0.11224555969238281
s_butterfly_350,resnet50_geirhos_tl,8,4,4,0,8.0,4.0,9.332731246948242,9.234230041503906,0.09850120544433594
s_butterfly_350,resnet50_geirhos_tl,8,4,4,4,8.0,8.0,9.332731246948242,9.253934860229492,0.07879638671875
s_butterfly_350,resnet50_geirhos_tl,8,4,4,8,8.0,12.0,9.332731246948242,9.2119779586792,0.12075328826904297
s_butterfly_350,resnet50_geirhos_tl,8,4,4,12,8.0,16.0,9.332731246948242,9.160979270935059,0.1717519760131836
s_butterfly_350,resnet50_geirhos_tl,8,4,4,16,8.0,20.0,9.332731246948242,9.16702651977539,0.16570472717285156
s_butterfly_350,resnet50_geirhos_tl,8,4,4,20,8.0,24.0,9.332731246948242,9.169539451599121,0.1631917953491211
s_butterfly_350,resnet50_geirhos_tl,8,4,4,24,8.0,28.0,9.332731246948242,9.192214965820312,0.1405162811279297
s_butterfly_350,resnet50_geirhos_tl,8,4,4,28,8.0,32.0,9.332731246948242,9.173439979553223,0.15929126739501953
s_butterfly_350,resnet50_geirhos_tl,8,4,4,32,8.0,36.0,9.332731246948242,9.204191207885742,0.1285400390625
s_butterfly_350,resnet50_geirhos_tl,8,4,4,36,8.0,40.0,9.332731246948242,9.219772338867188,0.11295890808105469
s_butterfly_350,resnet50_geirhos_tl,8,4,4,40,8.0,44.0,9.332731246948242,9.26262092590332,0.07011032104492188
