case_id,target_k,global_index,eligible_row,resp,arc_extracted,inside_len
ns_cow_202,72,6769,6769,0.9999999999997585,True,35
ns_cow_202,72,8494,8494,0.9999999999997301,True,34
ns_cow_202,72,5292,5292,0.9999999999996306,True,37
ns_cow_202,72,4032,4032,0.9999999999996163,True,37
ns_cow_202,72,4234,4234,0.9999999999992824,True,35
ns_cow_202,72,6940,6940,0.999999999996362,True,40
ns_cow_202,72,875,875,0.9999999999961062,True,38
ns_cow_202,72,4075,4075,0.9999999999914806,True,35
ns_cow_202,72,5364,5364,0.9999999999834586,True,36
ns_cow_202,72,9847,9847,0.9999999999644871,True,39
ns_cow_202,72,8971,8971,0.9999999999585327,True,37
ns_cow_202,72,8289,8289,0.9999999999583196,True,39
ns_cow_202,72,5561,5561,0.999999999953161,True,39
ns_cow_202,72,4818,4818,0.999999999943995,True,35
ns_cow_202,72,7346,7346,0.9999999999052848,True,35
ns_cow_202,72,2600,2600,0.9999999998518234,True,34
ns_cow_202,72,6361,6361,0.9999999998486402,True,38
ns_cow_202,72,1230,1230,0.9999999998440217,True,39
ns_cow_202,72,8921,8921,0.9999999998358788,True,34
ns_cow_202,72,6836,6836,0.9999999998211281,True,35
ns_cow_202,72,1839,1839,0.9999999998155147,True,34
ns_cow_202,72,2369,2369,0.9999999997991509,True,38
ns_cow_202,72,9392,9392,0.9999999997443467,True,37
ns_cow_202,72,3448,3448,0.9999999997286864,True,39
ns_cow_202,72,5983,5983,0.9999999997033342,True,37
