case_id,target_k,global_index,eligible_row,resp,arc_extracted,inside_len
ns_cow_202,18,3428,3428,0.5550945981988832,True,40
ns_cow_202,18,3624,3624,0.555002139968609,True,35
ns_cow_202,18,8648,8648,0.5545275561206284,True,47
ns_cow_202,18,6028,6028,0.5543803709886086,True,40
ns_cow_202,18,4515,4515,0.5541661512696021,True,34
ns_cow_202,18,9084,9084,0.5539220800802419,True,41
ns_cow_202,18,6727,6727,0.5538087283817402,True,42
ns_cow_202,18,2117,2117,0.5531698291071993,True,35
ns_cow_202,18,7468,7468,0.553039383612106,True,35
ns_cow_202,18,916,916,0.5529221820087524,True,47
ns_cow_202,18,7240,7240,0.5527061745934809,True,43
ns_cow_202,18,2149,2149,0.5526583524341518,True,33
ns_cow_202,18,1770,1770,0.5526548243077822,True,33
ns_cow_202,18,7539,7539,0.552647884951197,True,36
ns_cow_202,18,4081,4081,0.5525084058221901,True,47
ns_cow_202,18,9833,9833,0.5522925452784447,True,62
ns_cow_202,18,4130,4130,0.5520795986939653,True,35
ns_cow_202,18,2825,2825,0.5517262072415934,True,57
ns_cow_202,18,5389,5389,0.5517003467334656,True,44
ns_cow_202,18,9908,9908,0.5516512336810019,True,49
ns_cow_202,18,8812,8812,0.5516496616768561,True,59
ns_cow_202,18,3410,3410,0.5515938929132983,True,38
ns_cow_202,18,5473,5473,0.5514307301664577,True,66
ns_cow_202,18,2887,2887,0.5511666223528441,True,38
ns_cow_202,18,8579,8579,0.5507184531122138,True,42
