case_id,target_k,global_index,eligible_row,resp,arc_extracted,inside_len
s_butterfly_11,31,6444,6444,0.9887187588168308,True,29
s_butterfly_11,31,5459,5459,0.9887187588168308,True,29
s_butterfly_11,31,2696,2696,0.9887187588168308,True,29
s_butterfly_11,31,8280,8280,0.9887187588168308,True,29
s_butterfly_11,31,8006,8006,0.9887187588168308,True,29
s_butterfly_11,31,9086,9086,0.9887187588168308,True,29
s_butterfly_11,31,4541,4541,0.9887187588168308,True,29
s_butterfly_11,31,4542,4542,0.9887187588168308,True,29
s_butterfly_11,31,1207,1207,0.9887187588168308,True,29
s_butterfly_11,31,1216,1216,0.9887187588168308,True,29
s_butterfly_11,31,3679,3679,0.9887187588168308,True,29
s_butterfly_11,31,6416,6416,0.9887187588168308,True,29
s_butterfly_11,31,8338,8338,0.9887187588168308,True,29
s_butterfly_11,31,5652,5652,0.9887187588168308,True,29
s_butterfly_11,31,6492,6492,0.9887187588168308,True,29
s_butterfly_11,31,1708,1708,0.9887187588168308,True,29
s_butterfly_11,31,3489,3489,0.9887187588168308,True,29
s_butterfly_11,31,9147,9147,0.9887187588168308,True,29
s_butterfly_11,31,7112,7112,0.9887187588168308,True,29
s_butterfly_11,31,7145,7145,0.9887187588168308,True,29
s_butterfly_11,31,7821,7821,0.9887187588168308,True,29
s_butterfly_11,31,8363,8363,0.9887187588168308,True,29
s_butterfly_11,31,2518,2518,0.9887187588168308,True,29
s_butterfly_11,31,6550,6550,0.9887187588168308,True,29
s_butterfly_11,31,9449,9449,0.9887187588168308,True,29
