case_id,model_type,occluder_size,stride,y0,x0,y_center,x_center,baseline_target_logit,post_occlusion_target_logit,target_logit_drop
s_oyster_4,resnet50_geirhos_tl,16,8,0,0,8.0,8.0,5.123429298400879,5.21986722946167,-0.09643793106079102
s_oyster_4,resnet50_geirhos_tl,16,8,0,8,8.0,16.0,5.123429298400879,5.120188236236572,0.0032410621643066406
s_oyster_4,resnet50_geirhos_tl,16,8,0,16,8.0,24.0,5.123429298400879,5.176804065704346,-0.0533747673034668
s_oyster_4,resnet50_geirhos_tl,16,8,0,24,8.0,32.0,5.123429298400879,5.197591781616211,-0.07416248321533203
s_oyster_4,resnet50_geirhos_tl,16,8,0,32,8.0,40.0,5.123429298400879,5.175260066986084,-0.05183076858520508
s_oyster_4,resnet50_geirhos_tl,16,8,0,40,8.0,48.0,5.123429298400879,5.1259965896606445,-0.002567291259765625
s_oyster_4,resnet50_geirhos_tl,16,8,0,48,8.0,56.0,5.123429298400879,5.119520664215088,0.003908634185791016
s_oyster_4,resnet50_geirhos_tl,16,8,0,56,8.0,64.0,5.123429298400879,5.07907247543335,0.0443568229675293
s_oyster_4,resnet50_geirhos_tl,16,8,0,64,8.0,72.0,5.123429298400879,5.054497718811035,0.06893157958984375
s_oyster_4,resnet50_geirhos_tl,16,8,0,72,8.0,80.0,5.123429298400879,5.030801296234131,0.09262800216674805
s_oyster_4,resnet50_geirhos_tl,16,8,0,80,8.0,88.0,5.123429298400879,5.080438613891602,0.042990684509277344
s_oyster_4,resnet50_geirhos_tl,16,8,0,88,8.0,96.0,5.123429298400879,5.0193352699279785,0.10409402847290039
s_oyster_4,resnet50_geirhos_tl,16,8,0,96,8.0,104.0,5.123429298400879,5.099690914154053,0.023738384246826172
s_oyster_4,resnet50_geirhos_tl,16,8,0,104,8.0,112.0,5.123429298400879,5.08255672454834,0.04087257385253906
s_oyster_4,resnet50_geirhos_tl,16,8,0,112,8.0,120.0,5.123429298400879,5.14784574508667,-0.024416446685791016
s_oyster_4,resnet50_geirhos_tl,16,8,0,120,8.0,128.0,5.123429298400879,5.174018383026123,-0.05058908462524414
s_oyster_4,resnet50_geirhos_tl,16,8,0,128,8.0,136.0,5.123429298400879,5.11857271194458,0.004856586456298828
s_oyster_4,resnet50_geirhos_tl,16,8,0,136,8.0,144.0,5.123429298400879,5.001521587371826,0.12190771102905273
