case_id,target_k,global_index,eligible_row,resp,arc_extracted,inside_len
s_bird_136,0,3715,3715,0.950746187225318,True,34
s_bird_136,0,1595,1595,0.94696296210127,True,20
s_bird_136,0,3011,3011,0.9354023257304968,True,17
s_bird_136,0,713,713,0.9235853122255733,True,24
s_bird_136,0,3560,3560,0.9150630097839139,True,16
s_bird_136,0,389,389,0.9120017110191136,True,26
s_bird_136,0,93,93,0.9062037247183489,True,17
s_bird_136,0,7723,7723,0.9029709626461481,True,18
s_bird_136,0,8550,8550,0.8995074805747111,True,28
s_bird_136,0,9702,9702,0.8978746104741635,True,37
s_bird_136,0,2096,2096,0.8916315975435741,True,18
s_bird_136,0,260,260,0.8853701173519546,True,23
s_bird_136,0,2570,2570,0.8818122542243301,True,17
s_bird_136,0,5378,5378,0.8784477713745915,True,18
s_bird_136,0,7417,7417,0.8728444765952905,True,18
s_bird_136,0,3566,3566,0.870087956315447,True,16
s_bird_136,0,8250,8250,0.8686673624855376,True,32
s_bird_136,0,7315,7315,0.8661220855415216,True,18
s_bird_136,0,6784,6784,0.862698913207969,True,22
s_bird_136,0,4368,4368,0.8623139358818704,True,48
s_bird_136,0,5488,5488,0.8602032457832435,True,31
s_bird_136,0,3330,3330,0.8579415473090521,True,21
s_bird_136,0,42,42,0.8545751005193464,True,20
s_bird_136,0,6257,6257,0.8536177269270352,True,22
s_bird_136,0,6877,6877,0.8482962189718009,True,18
