case_id,model_type,occluder_size,stride,y0,x0,y_center,x_center,baseline_target_logit,post_occlusion_target_logit,target_logit_drop
ns_elephant_350,resnet50_geirhos_tl,32,16,0,0,16.0,16.0,4.834375381469727,4.802579879760742,0.031795501708984375
ns_elephant_350,resnet50_geirhos_tl,32,16,0,16,16.0,32.0,4.834375381469727,4.343393802642822,0.4909815788269043
ns_elephant_350,resnet50_geirhos_tl,32,16,0,32,16.0,48.0,4.834375381469727,4.566366195678711,0.2680091857910156
ns_elephant_350,resnet50_geirhos_tl,32,16,0,48,16.0,64.0,4.834375381469727,4.453360557556152,0.3810148239135742
ns_elephant_350,resnet50_geirhos_tl,32,16,0,64,16.0,80.0,4.834375381469727,4.498140335083008,0.33623504638671875
ns_elephant_350,resnet50_geirhos_tl,32,16,0,80,16.0,96.0,4.834375381469727,4.564253330230713,0.27012205123901367
ns_elephant_350,resnet50_geirhos_tl,32,16,0,96,16.0,112.0,4.834375381469727,4.810301780700684,0.02407360076904297
ns_elephant_350,resnet50_geirhos_tl,32,16,0,112,16.0,128.0,4.834375381469727,4.960573196411133,-0.12619781494140625
ns_elephant_350,resnet50_geirhos_tl,32,16,0,128,16.0,144.0,4.834375381469727,4.962096691131592,-0.12772130966186523
ns_elephant_350,resnet50_geirhos_tl,32,16,0,144,16.0,160.0,4.834375381469727,5.045947074890137,-0.21157169342041016
ns_elephant_350,resnet50_geirhos_tl,32,16,0,160,16.0,176.0,4.834375381469727,5.104100227355957,-0.26972484588623047
ns_elephant_350,resnet50_geirhos_tl,32,16,0,176,16.0,192.0,4.834375381469727,5.065089702606201,-0.2307143211364746
ns_elephant_350,resnet50_geirhos_tl,32,16,0,192,16.0,208.0,4.834375381469727,5.0288496017456055,-0.1944742202758789
ns_elephant_350,resnet50_geirhos_tl,32,16,16,0,32.0,16.0,4.834375381469727,4.6077070236206055,0.2266683578491211
ns_elephant_350,resnet50_geirhos_tl,32,16,16,16,32.0,32.0,4.834375381469727,4.973590850830078,-0.13921546936035156
ns_elephant_350,resnet50_geirhos_tl,32,16,16,32,32.0,48.0,4.834375381469727,4.407012939453125,0.42736244201660156
ns_elephant_350,resnet50_geirhos_tl,32,16,16,48,32.0,64.0,4.834375381469727,4.033941745758057,0.8004336357116699
ns_elephant_350,resnet50_geirhos_tl,32,16,16,64,32.0,80.0,4.834375381469727,3.5929136276245117,1.2414617538452148
ns_elephant_350,resnet50_geirhos_tl,32,16,16,80,32.0,96.0,4.834375381469727,3.5158588886260986,1.318516492843628
ns_elephant_350,resnet50_geirhos_tl,32,16,16,96,32.0,112.0,4.834375381469727,4.185354232788086,0.6490211486816406
ns_elephant_350,resnet50_geirhos_tl,32,16,16,112,32.0,128.0,4.834375381469727,4.862130165100098,-0.027754783630371094
ns_elephant_350,resnet50_geirhos_tl,32,16,16,128,32.0,144.0,4.834375381469727,5.0749311447143555,-0.2405557632446289
ns_elephant_350,resnet50_geirhos_tl,32,16,16,144,32.0,160.0,4.834375381469727,5.430224418640137,-0.5958490371704102
ns_elephant_350,resnet50_geirhos_tl,32,16,16,160,32.0,176.0,4.834375381469727,5.2124481201171875,-0.37807273864746094
ns_elephant_350,resnet50_geirhos_tl,32,16,16,176,32.0,192.0,4.834375381469727,5.1804304122924805,-0.3460550308227539
ns_elephant_350,resnet50_geirhos_tl,32,16,16,192,32.0,208.0,4.834375381469727,5.061140060424805,-0.22676467895507812
ns_elephant_350,resnet50_geirhos_tl,32,16,32,0,48.0,16.0,4.834375381469727,4.8228960037231445,0.011479377746582031
ns_elephant_350,resnet50_geirhos_tl,32,16,32,16,48.0,32.0,4.834375381469727,4.424243927001953,0.41013145446777344
ns_elephant_350,resnet50_geirhos_tl,32,16,32,32,48.0,48.0,4.834375381469727,3.8589975833892822,0.9753777980804443
ns_elephant_350,resnet50_geirhos_tl,32,16,32,48,48.0,64.0,4.834375381469727,3.7500131130218506,1.084362268447876
ns_elephant_350,resnet50_geirhos_tl,32,16,32,64,48.0,80.0,4.834375381469727,3.183382511138916,1.6509928703308105
ns_elephant_350,resnet50_geirhos_tl,32,16,32,80,48.0,96.0,4.834375381469727,1.9544719457626343,2.8799034357070923
ns_elephant_350,resnet50_geirhos_tl,32,16,32,96,48.0,112.0,4.834375381469727,1.4654350280761719,3.3689403533935547
ns_elephant_350,resnet50_geirhos_tl,32,16,32,112,48.0,128.0,4.834375381469727,2.292665958404541,2.5417094230651855
ns_elephant_350,resnet50_geirhos_tl,32,16,32,128,48.0,144.0,4.834375381469727,2.630380153656006,2.2039952278137207
ns_elephant_350,resnet50_geirhos_tl,32,16,32,144,48.0,160.0,4.834375381469727,4.014652252197266,0.8197231292724609
ns_elephant_350,resnet50_geirhos_tl,32,16,32,160,48.0,176.0,4.834375381469727,4.301116466522217,0.5332589149475098
