case_id,target_k,global_index,eligible_row,resp,arc_extracted,inside_len
s_bird_137,0,5146,5146,0.012932921982272314,True,43
s_bird_137,0,4588,4588,0.012931122662869474,True,51
s_bird_137,0,8125,8125,0.012926581849723884,True,57
s_bird_137,0,9845,9845,0.01292653813075936,True,38
s_bird_137,0,9396,9396,0.012925648975357328,True,69
s_bird_137,0,6112,6112,0.012923788747782664,True,36
s_bird_137,0,3093,3093,0.012923712371853472,True,39
s_bird_137,0,58,58,0.0129235872196095,True,41
s_bird_137,0,3166,3166,0.012923311402348339,True,38
s_bird_137,0,3813,3813,0.012923181109774232,True,38
s_bird_137,0,1900,1900,0.012923117654210566,True,50
s_bird_137,0,8013,8013,0.012922798600893074,True,31
s_bird_137,0,4590,4590,0.012922743907755736,True,52
s_bird_137,0,6776,6776,0.012922584930616807,True,39
s_bird_137,0,5063,5063,0.012922583614347033,True,57
s_bird_137,0,699,699,0.01292248908035877,True,36
s_bird_137,0,9721,9721,0.012922416295429538,True,35
s_bird_137,0,1130,1130,0.012922125495647585,True,51
s_bird_137,0,4167,4167,0.012921730483482136,True,81
s_bird_137,0,6651,6651,0.01292172319120196,True,34
s_bird_137,0,7740,7740,0.012921693744968519,True,61
s_bird_137,0,9924,9924,0.012921359237396717,True,32
s_bird_137,0,5093,5093,0.01292132769145024,True,46
s_bird_137,0,2137,2137,0.012920814216859451,True,35
s_bird_137,0,5285,5285,0.01292062140645988,True,54
