case_id,model_type,occluder_size,stride,y0,x0,y_center,x_center,baseline_target_logit,post_occlusion_target_logit,target_logit_drop
s_bird_132,resnet50_geirhos_tl,32,16,0,0,16.0,16.0,8.872467994689941,8.974675178527832,-0.10220718383789062
s_bird_132,resnet50_geirhos_tl,32,16,0,16,16.0,32.0,8.872467994689941,9.37682819366455,-0.5043601989746094
s_bird_132,resnet50_geirhos_tl,32,16,0,32,16.0,48.0,8.872467994689941,9.074332237243652,-0.20186424255371094
s_bird_132,resnet50_geirhos_tl,32,16,0,48,16.0,64.0,8.872467994689941,8.868529319763184,0.0039386749267578125
s_bird_132,resnet50_geirhos_tl,32,16,0,64,16.0,80.0,8.872467994689941,8.901708602905273,-0.02924060821533203
s_bird_132,resnet50_geirhos_tl,32,16,0,80,16.0,96.0,8.872467994689941,8.695216178894043,0.17725181579589844
s_bird_132,resnet50_geirhos_tl,32,16,0,96,16.0,112.0,8.872467994689941,8.641242980957031,0.23122501373291016
s_bird_132,resnet50_geirhos_tl,32,16,0,112,16.0,128.0,8.872467994689941,8.677980422973633,0.1944875717163086
s_bird_132,resnet50_geirhos_tl,32,16,0,128,16.0,144.0,8.872467994689941,8.683591842651367,0.18887615203857422
s_bird_132,resnet50_geirhos_tl,32,16,0,144,16.0,160.0,8.872467994689941,8.725347518920898,0.14712047576904297
s_bird_132,resnet50_geirhos_tl,32,16,0,160,16.0,176.0,8.872467994689941,8.702876091003418,0.16959190368652344
s_bird_132,resnet50_geirhos_tl,32,16,0,176,16.0,192.0,8.872467994689941,8.675161361694336,0.19730663299560547
s_bird_132,resnet50_geirhos_tl,32,16,0,192,16.0,208.0,8.872467994689941,8.741718292236328,0.13074970245361328
s_bird_132,resnet50_geirhos_tl,32,16,16,0,32.0,16.0,8.872467994689941,9.067658424377441,-0.1951904296875
s_bird_132,resnet50_geirhos_tl,32,16,16,16,32.0,32.0,8.872467994689941,9.417819023132324,-0.5453510284423828
s_bird_132,resnet50_geirhos_tl,32,16,16,32,32.0,48.0,8.872467994689941,9.167337417602539,-0.29486942291259766
s_bird_132,resnet50_geirhos_tl,32,16,16,48,32.0,64.0,8.872467994689941,8.47800350189209,0.39446449279785156
s_bird_132,resnet50_geirhos_tl,32,16,16,64,32.0,80.0,8.872467994689941,8.856711387634277,0.015756607055664062
s_bird_132,resnet50_geirhos_tl,32,16,16,80,32.0,96.0,8.872467994689941,9.08544921875,-0.2129812240600586
