case_id,target_k,global_index,eligible_row,resp,arc_extracted,inside_len
ns_elephant_350,4,9564,9564,0.3317793416814647,True,11
ns_elephant_350,4,8540,8540,0.3314223757178422,True,11
ns_elephant_350,4,67,67,0.3313425623294394,True,11
ns_elephant_350,4,5017,5017,0.3311584160181944,True,11
ns_elephant_350,4,1876,1876,0.3311040443996276,True,11
ns_elephant_350,4,6881,6881,0.3310605247765936,True,11
ns_elephant_350,4,9364,9364,0.33093056750732297,True,14
ns_elephant_350,4,2604,2604,0.3309255735895978,True,11
ns_elephant_350,4,5267,5267,0.33091047675390217,True,11
ns_elephant_350,4,5834,5834,0.3309030435734,True,12
ns_elephant_350,4,537,537,0.33081148494226514,True,11
ns_elephant_350,4,5674,5674,0.3307164180783814,True,12
ns_elephant_350,4,1825,1825,0.3307059196464612,True,11
ns_elephant_350,4,2684,2684,0.3306206875327046,True,11
ns_elephant_350,4,9168,9168,0.3305813851155596,True,12
ns_elephant_350,4,7361,7361,0.3305726752882993,True,12
ns_elephant_350,4,2240,2240,0.330546141689461,True,11
ns_elephant_350,4,1596,1596,0.33049643541597057,True,11
ns_elephant_350,4,4710,4710,0.330480876346485,True,11
ns_elephant_350,4,3535,3535,0.330458092292949,True,11
ns_elephant_350,4,8649,8649,0.33042436481458515,True,12
ns_elephant_350,4,3245,3245,0.3304222592837448,True,12
ns_elephant_350,4,3999,3999,0.3303776131755615,True,12
ns_elephant_350,4,3868,3868,0.33030367348675665,True,12
ns_elephant_350,4,2102,2102,0.3303018230936644,True,11
