case_id,model_type,occluder_size,stride,y0,x0,y_center,x_center,baseline_pred_class,baseline_pred_class_name,post_occlusion_pred_class,post_occlusion_pred_class_name,baseline_target_logit,post_occlusion_target_logit,target_logit_drop,baseline_confidence,post_occlusion_confidence,prediction_changed,baseline_class_still_top1
s_bird_17,shape_biased,8,4,36,132,40.0,136.0,5,bird,5,bird,5.135880470275879,4.972105979919434,0.1637744903564453,0.27608194947242737,0.257784366607666,0,1
s_bird_17,shape_biased,8,4,36,136,40.0,140.0,5,bird,18,dolphin,5.135880470275879,4.914829254150391,0.22105121612548828,0.27608194947242737,0.2529623508453369,1,0
s_bird_17,shape_biased,8,4,36,140,40.0,144.0,5,bird,5,bird,5.135880470275879,4.988245964050293,0.14763450622558594,0.27608194947242737,0.2624081075191498,0,1
s_bird_17,shape_biased,8,4,36,144,40.0,148.0,5,bird,5,bird,5.135880470275879,5.1313323974609375,0.004548072814941406,0.27608194947242737,0.28051796555519104,0,1
s_bird_17,shape_biased,8,4,36,148,40.0,152.0,5,bird,5,bird,5.135880470275879,5.135567665100098,0.00031280517578125,0.27608194947242737,0.27904629707336426,0,1
s_bird_17,shape_biased,8,4,36,152,40.0,156.0,5,bird,5,bird,5.135880470275879,5.14093017578125,-0.005049705505371094,0.27608194947242737,0.2738247811794281,0,1
s_bird_17,shape_biased,8,4,36,156,40.0,160.0,5,bird,5,bird,5.135880470275879,5.225380897521973,-0.08950042724609375,0.27608194947242737,0.27926623821258545,0,1
s_bird_17,shape_biased,8,4,36,160,40.0,164.0,5,bird,5,bird,5.135880470275879,5.28540563583374,-0.14952516555786133,0.27608194947242737,0.2801659405231476,0,1
s_bird_17,shape_biased,8,4,36,164,40.0,168.0,5,bird,5,bird,5.135880470275879,5.334475517272949,-0.1985950469970703,0.27608194947242737,0.2842346131801605,0,1
s_bird_17,shape_biased,8,4,36,168,40.0,172.0,5,bird,5,bird,5.135880470275879,5.201380252838135,-0.06549978256225586,0.27608194947242737,0.26949387788772583,0,1
s_bird_17,shape_biased,8,4,36,172,40.0,176.0,5,bird,5,bird,5.135880470275879,5.293919086456299,-0.15803861618041992,0.27608194947242737,0.2790462374687195,0,1
s_bird_17,shape_biased,8,4,36,176,40.0,180.0,5,bird,5,bird,5.135880470275879,5.15940523147583,-0.023524761199951172,0.27608194947242737,0.2628554105758667,0,1
s_bird_17,shape_biased,8,4,36,180,40.0,184.0,5,bird,18,dolphin,5.135880470275879,5.104589939117432,0.031290531158447266,0.27608194947242737,0.26796284317970276,1,0
s_bird_17,shape_biased,8,4,36,184,40.0,188.0,5,bird,5,bird,5.135880470275879,5.112288475036621,0.023591995239257812,0.27608194947242737,0.2635542154312134,0,1
s_bird_17,shape_biased,8,4,36,188,40.0,192.0,5,bird,5,bird,5.135880470275879,5.021766662597656,0.11411380767822266,0.27608194947242737,0.2587873637676239,0,1
s_bird_17,shape_biased,8,4,36,192,40.0,196.0,5,bird,5,bird,5.135880470275879,4.987024784088135,0.14885568618774414,0.27608194947242737,0.2598518431186676,0,1
s_bird_17,shape_biased,8,4,36,196,40.0,200.0,5,bird,18,dolphin,5.135880470275879,4.893239974975586,0.24264049530029297,0.27608194947242737,0.25716111063957214,1,0
s_bird_17,shape_biased,8,4,36,200,40.0,204.0,5,bird,18,dolphin,5.135880470275879,4.869501113891602,0.26637935638427734,0.27608194947242737,0.26190081238746643,1,0
s_bird_17,shape_biased,8,4,36,204,40.0,208.0,5,bird,18,dolphin,5.135880470275879,4.84375524520874,0.29212522506713867,0.27608194947242737,0.26836466789245605,1,0
s_bird_17,shape_biased,8,4,36,208,40.0,212.0,5,bird,18,dolphin,5.135880470275879,4.888193607330322,0.24768686294555664,0.27608194947242737,0.2623099684715271,1,0
s_bird_17,shape_biased,8,4,36,212,40.0,216.0,5,bird,18,dolphin,5.135880470275879,4.936564922332764,0.19931554794311523,0.27608194947242737,0.2687652111053467,1,0
s_bird_17,shape_biased,8,4,36,216,40.0,220.0,5,bird,18,dolphin,5.135880470275879,4.917325496673584,0.21855497360229492,0.27608194947242737,0.25625476241111755,1,0
s_bird_17,shape_biased,8,4,40,0,44.0,4.0,5,bird,18,dolphin,5.135880470275879,4.88752555847168,0.24835491180419922,0.27608194947242737,0.26181888580322266,1,0
s_bird_17,shape_biased,8,4,40,4,44.0,8.0,5,bird,18,dolphin,5.135880470275879,4.818787097930908,0.3170933723449707,0.27608194947242737,0.2643815875053406,1,0
s_bird_17,shape_biased,8,4,40,8,44.0,12.0,5,bird,18,dolphin,5.135880470275879,4.684292793273926,0.4515876770019531,0.27608194947242737,0.2854621410369873,1,0
s_bird_17,shape_biased,8,4,40,12,44.0,16.0,5,bird,18,dolphin,5.135880470275879,4.641539096832275,0.4943413734436035,0.27608194947242737,0.29035684466362,1,0
s_bird_17,shape_biased,8,4,40,16,44.0,20.0,5,bird,18,dolphin,5.135880470275879,4.62216329574585,0.5137171745300293,0.27608194947242737,0.28366518020629883,1,0
s_bird_17,shape_biased,8,4,40,20,44.0,24.0,5,bird,18,dolphin,5.135880470275879,4.658392906188965,0.47748756408691406,0.27608194947242737,0.2728464603424072,1,0
s_bird_17,shape_biased,8,4,40,24,44.0,28.0,5,bird,18,dolphin,5.135880470275879,4.670033931732178,0.46584653854370117,0.27608194947242737,0.2784707844257355,1,0
s_bird_17,shape_biased,8,4,40,28,44.0,32.0,5,bird,18,dolphin,5.135880470275879,4.797545909881592,0.3383345603942871,0.27608194947242737,0.26726698875427246,1,0
s_bird_17,shape_biased,8,4,40,32,44.0,36.0,5,bird,18,dolphin,5.135880470275879,4.730110168457031,0.40577030181884766,0.27608194947242737,0.27413272857666016,1,0
s_bird_17,shape_biased,8,4,40,36,44.0,40.0,5,bird,18,dolphin,5.135880470275879,4.859157562255859,0.27672290802001953,0.27608194947242737,0.2723875641822815,1,0
s_bird_17,shape_biased,8,4,40,40,44.0,44.0,5,bird,18,dolphin,5.135880470275879,4.895737648010254,0.240142822265625,0.27608194947242737,0.28498008847236633,1,0
s_bird_17,shape_biased,8,4,40,44,44.0,48.0,5,bird,18,dolphin,5.135880470275879,5.040883541107178,0.09499692916870117,0.27608194947242737,0.28022539615631104,1,0
s_bird_17,shape_biased,8,4,40,48,44.0,52.0,5,bird,18,dolphin,5.135880470275879,5.095486640930176,0.040393829345703125,0.27608194947242737,0.280322790145874,1,0
s_bird_17,shape_biased,8,4,40,52,44.0,56.0,5,bird,18,dolphin,5.135880470275879,5.203693866729736,-0.06781339645385742,0.27608194947242737,0.27327969670295715,1,0
s_bird_17,shape_biased,8,4,40,56,44.0,60.0,5,bird,5,bird,5.135880470275879,5.376559734344482,-0.24067926406860352,0.27608194947242737,0.28198373317718506,0,1
s_bird_17,shape_biased,8,4,40,60,44.0,64.0,5,bird,5,bird,5.135880470275879,5.416123390197754,-0.280242919921875,0.27608194947242737,0.2885083556175232,0,1
s_bird_17,shape_biased,8,4,40,64,44.0,68.0,5,bird,5,bird,5.135880470275879,5.338879108428955,-0.20299863815307617,0.27608194947242737,0.2843344211578369,0,1
s_bird_17,shape_biased,8,4,40,68,44.0,72.0,5,bird,5,bird,5.135880470275879,5.341456413269043,-0.20557594299316406,0.27608194947242737,0.28280699253082275,0,1
s_bird_17,shape_biased,8,4,40,72,44.0,76.0,5,bird,5,bird,5.135880470275879,5.24275016784668,-0.10686969757080078,0.27608194947242737,0.26872900128364563,0,1
s_bird_17,shape_biased,8,4,40,76,44.0,80.0,5,bird,5,bird,5.135880470275879,5.129275321960449,0.0066051483154296875,0.27608194947242737,0.25824621319770813,0,1
s_bird_17,shape_biased,8,4,40,80,44.0,84.0,5,bird,5,bird,5.135880470275879,5.023418426513672,0.11246204376220703,0.27608194947242737,0.24881739914417267,0,1
s_bird_17,shape_biased,8,4,40,84,44.0,88.0,5,bird,5,bird,5.135880470275879,5.078363418579102,0.057517051696777344,0.27608194947242737,0.2583121359348297,0,1
s_bird_17,shape_biased,8,4,40,88,44.0,92.0,5,bird,5,bird,5.135880470275879,5.081804275512695,0.054076194763183594,0.27608194947242737,0.26526689529418945,0,1
s_bird_17,shape_biased,8,4,40,92,44.0,96.0,5,bird,5,bird,5.135880470275879,5.153456687927246,-0.017576217651367188,0.27608194947242737,0.2786908447742462,0,1
s_bird_17,shape_biased,8,4,40,96,44.0,100.0,5,bird,5,bird,5.135880470275879,5.157665729522705,-0.021785259246826172,0.27608194947242737,0.2692081332206726,0,1
s_bird_17,shape_biased,8,4,40,100,44.0,104.0,5,bird,18,dolphin,5.135880470275879,5.023539066314697,0.11234140396118164,0.27608194947242737,0.2594498097896576,1,0
s_bird_17,shape_biased,8,4,40,104,44.0,108.0,5,bird,5,bird,5.135880470275879,5.178053855895996,-0.04217338562011719,0.27608194947242737,0.27965855598449707,0,1
s_bird_17,shape_biased,8,4,40,108,44.0,112.0,5,bird,5,bird,5.135880470275879,5.404576301574707,-0.2686958312988281,0.27608194947242737,0.30539289116859436,0,1
s_bird_17,shape_biased,8,4,40,112,44.0,116.0,5,bird,5,bird,5.135880470275879,5.70012903213501,-0.5642485618591309,0.27608194947242737,0.3294295072555542,0,1
s_bird_17,shape_biased,8,4,40,116,44.0,120.0,5,bird,5,bird,5.135880470275879,5.261115074157715,-0.12523460388183594,0.27608194947242737,0.2853125035762787,0,1
s_bird_17,shape_biased,8,4,40,120,44.0,124.0,5,bird,5,bird,5.135880470275879,5.379288673400879,-0.243408203125,0.27608194947242737,0.29206886887550354,0,1
s_bird_17,shape_biased,8,4,40,124,44.0,128.0,5,bird,5,bird,5.135880470275879,5.124161720275879,0.01171875,0.27608194947242737,0.2715498208999634,0,1
s_bird_17,shape_biased,8,4,40,128,44.0,132.0,5,bird,5,bird,5.135880470275879,4.802183151245117,0.3336973190307617,0.27608194947242737,0.24507109820842743,0,1
s_bird_17,shape_biased,8,4,40,132,44.0,136.0,5,bird,5,bird,5.135880470275879,4.93526554107666,0.20061492919921875,0.27608194947242737,0.2547364830970764,0,1
s_bird_17,shape_biased,8,4,40,136,44.0,140.0,5,bird,5,bird,5.135880470275879,4.949301242828369,0.18657922744750977,0.27608194947242737,0.26685094833374023,0,1
s_bird_17,shape_biased,8,4,40,140,44.0,144.0,5,bird,5,bird,5.135880470275879,5.024021625518799,0.11185884475708008,0.27608194947242737,0.27886492013931274,0,1
s_bird_17,shape_biased,8,4,40,144,44.0,148.0,5,bird,5,bird,5.135880470275879,5.111651420593262,0.024229049682617188,0.27608194947242737,0.2866618037223816,0,1
s_bird_17,shape_biased,8,4,40,148,44.0,152.0,5,bird,5,bird,5.135880470275879,5.147641181945801,-0.011760711669921875,0.27608194947242737,0.2831868827342987,0,1
s_bird_17,shape_biased,8,4,40,152,44.0,156.0,5,bird,5,bird,5.135880470275879,5.2956085205078125,-0.1597280502319336,0.27608194947242737,0.2908020317554474,0,1
s_bird_17,shape_biased,8,4,40,156,44.0,160.0,5,bird,5,bird,5.135880470275879,5.323319911956787,-0.1874394416809082,0.27608194947242737,0.2847743034362793,0,1
s_bird_17,shape_biased,8,4,40,160,44.0,164.0,5,bird,5,bird,5.135880470275879,5.365128993988037,-0.2292485237121582,0.27608194947242737,0.29197344183921814,0,1
s_bird_17,shape_biased,8,4,40,164,44.0,168.0,5,bird,5,bird,5.135880470275879,5.3036956787109375,-0.1678152084350586,0.27608194947242737,0.2903846800327301,0,1
s_bird_17,shape_biased,8,4,40,168,44.0,172.0,5,bird,5,bird,5.135880470275879,5.161008834838867,-0.02512836456298828,0.27608194947242737,0.2769894301891327,0,1
s_bird_17,shape_biased,8,4,40,172,44.0,176.0,5,bird,5,bird,5.135880470275879,5.14753532409668,-0.011654853820800781,0.27608194947242737,0.2821905314922333,0,1
s_bird_17,shape_biased,8,4,40,176,44.0,180.0,5,bird,5,bird,5.135880470275879,5.287267684936523,-0.15138721466064453,0.27608194947242737,0.2929959297180176,0,1
s_bird_17,shape_biased,8,4,40,180,44.0,184.0,5,bird,5,bird,5.135880470275879,5.253058910369873,-0.11717844009399414,0.27608194947242737,0.2845490276813507,0,1
s_bird_17,shape_biased,8,4,40,184,44.0,188.0,5,bird,5,bird,5.135880470275879,5.275274276733398,-0.13939380645751953,0.27608194947242737,0.28257542848587036,0,1
s_bird_17,shape_biased,8,4,40,188,44.0,192.0,5,bird,5,bird,5.135880470275879,5.138979911804199,-0.0030994415283203125,0.27608194947242737,0.27345794439315796,0,1
s_bird_17,shape_biased,8,4,40,192,44.0,196.0,5,bird,5,bird,5.135880470275879,5.058685302734375,0.0771951675415039,0.27608194947242737,0.2703990638256073,0,1
s_bird_17,shape_biased,8,4,40,196,44.0,200.0,5,bird,5,bird,5.135880470275879,4.964802265167236,0.17107820510864258,0.27608194947242737,0.2590869963169098,0,1
s_bird_17,shape_biased,8,4,40,200,44.0,204.0,5,bird,18,dolphin,5.135880470275879,4.879134654998779,0.2567458152770996,0.27608194947242737,0.25370919704437256,1,0
s_bird_17,shape_biased,8,4,40,204,44.0,208.0,5,bird,18,dolphin,5.135880470275879,4.9010443687438965,0.23483610153198242,0.27608194947242737,0.2578693628311157,1,0
s_bird_17,shape_biased,8,4,40,208,44.0,212.0,5,bird,18,dolphin,5.135880470275879,4.919822692871094,0.21605777740478516,0.27608194947242737,0.2596728801727295,1,0
s_bird_17,shape_biased,8,4,40,212,44.0,216.0,5,bird,18,dolphin,5.135880470275879,4.938299179077148,0.19758129119873047,0.27608194947242737,0.26387250423431396,1,0
s_bird_17,shape_biased,8,4,40,216,44.0,220.0,5,bird,18,dolphin,5.135880470275879,4.91792106628418,0.21795940399169922,0.27608194947242737,0.25319597125053406,1,0
s_bird_17,shape_biased,8,4,44,0,48.0,4.0,5,bird,18,dolphin,5.135880470275879,4.897518157958984,0.23836231231689453,0.27608194947242737,0.2661398649215698,1,0
s_bird_17,shape_biased,8,4,44,4,48.0,8.0,5,bird,18,dolphin,5.135880470275879,4.852888107299805,0.2829923629760742,0.27608194947242737,0.2612886130809784,1,0
s_bird_17,shape_biased,8,4,44,8,48.0,12.0,5,bird,18,dolphin,5.135880470275879,4.772721767425537,0.3631587028503418,0.27608194947242737,0.27542027831077576,1,0
s_bird_17,shape_biased,8,4,44,12,48.0,16.0,5,bird,18,dolphin,5.135880470275879,4.762884616851807,0.37299585342407227,0.27608194947242737,0.2832143008708954,1,0
s_bird_17,shape_biased,8,4,44,16,48.0,20.0,5,bird,18,dolphin,5.135880470275879,4.753121376037598,0.38275909423828125,0.27608194947242737,0.27806153893470764,1,0
s_bird_17,shape_biased,8,4,44,20,48.0,24.0,5,bird,18,dolphin,5.135880470275879,4.810954570770264,0.32492589950561523,0.27608194947242737,0.26889729499816895,1,0
s_bird_17,shape_biased,8,4,44,24,48.0,28.0,5,bird,18,dolphin,5.135880470275879,4.8121418952941895,0.32373857498168945,0.27608194947242737,0.2689402997493744,1,0
s_bird_17,shape_biased,8,4,44,28,48.0,32.0,5,bird,18,dolphin,5.135880470275879,4.852559566497803,0.28332090377807617,0.27608194947242737,0.2690715491771698,1,0
s_bird_17,shape_biased,8,4,44,32,48.0,36.0,5,bird,18,dolphin,5.135880470275879,4.839321136474609,0.29655933380126953,0.27608194947242737,0.26725655794143677,1,0
s_bird_17,shape_biased,8,4,44,36,48.0,40.0,5,bird,18,dolphin,5.135880470275879,4.965576648712158,0.1703038215637207,0.27608194947242737,0.2767820358276367,1,0
s_bird_17,shape_biased,8,4,44,40,48.0,44.0,5,bird,18,dolphin,5.135880470275879,5.08216667175293,0.05371379852294922,0.27608194947242737,0.268900990486145,1,0
s_bird_17,shape_biased,8,4,44,44,48.0,48.0,5,bird,18,dolphin,5.135880470275879,5.158541202545166,-0.02266073226928711,0.27608194947242737,0.26300373673439026,1,0
s_bird_17,shape_biased,8,4,44,48,48.0,52.0,5,bird,5,bird,5.135880470275879,5.29296875,-0.1570882797241211,0.27608194947242737,0.2766307294368744,0,1
s_bird_17,shape_biased,8,4,44,52,48.0,56.0,5,bird,5,bird,5.135880470275879,5.377194881439209,-0.24131441116333008,0.27608194947242737,0.29004350304603577,0,1
s_bird_17,shape_biased,8,4,44,56,48.0,60.0,5,bird,5,bird,5.135880470275879,5.374523639678955,-0.23864316940307617,0.27608194947242737,0.2918238937854767,0,1
s_bird_17,shape_biased,8,4,44,60,48.0,64.0,5,bird,5,bird,5.135880470275879,5.312743663787842,-0.1768631935119629,0.27608194947242737,0.2792726457118988,0,1
s_bird_17,shape_biased,8,4,44,64,48.0,68.0,5,bird,18,dolphin,5.135880470275879,5.12664794921875,0.009232521057128906,0.27608194947242737,0.27568042278289795,1,0
s_bird_17,shape_biased,8,4,44,68,48.0,72.0,5,bird,5,bird,5.135880470275879,5.196168422698975,-0.0602879524230957,0.27608194947242737,0.2594503164291382,0,1
s_bird_17,shape_biased,8,4,44,72,48.0,76.0,5,bird,18,dolphin,5.135880470275879,5.087512493133545,0.048367977142333984,0.27608194947242737,0.2902924120426178,1,0
s_bird_17,shape_biased,8,4,44,76,48.0,80.0,5,bird,5,bird,5.135880470275879,5.066890239715576,0.06899023056030273,0.27608194947242737,0.24368742108345032,0,1
s_bird_17,shape_biased,8,4,44,80,48.0,84.0,5,bird,18,dolphin,5.135880470275879,4.998140335083008,0.1377401351928711,0.27608194947242737,0.2430657148361206,1,0
s_bird_17,shape_biased,8,4,44,84,48.0,88.0,5,bird,5,bird,5.135880470275879,5.053252220153809,0.08262825012207031,0.27608194947242737,0.2597734332084656,0,1
s_bird_17,shape_biased,8,4,44,88,48.0,92.0,5,bird,5,bird,5.135880470275879,5.073944091796875,0.061936378479003906,0.27608194947242737,0.2650679349899292,0,1
s_bird_17,shape_biased,8,4,44,92,48.0,96.0,5,bird,5,bird,5.135880470275879,5.084012031555176,0.051868438720703125,0.27608194947242737,0.2678316831588745,0,1
s_bird_17,shape_biased,8,4,44,96,48.0,100.0,5,bird,5,bird,5.135880470275879,5.106766700744629,0.02911376953125,0.27608194947242737,0.2611920237541199,0,1
s_bird_17,shape_biased,8,4,44,100,48.0,104.0,5,bird,5,bird,5.135880470275879,5.045515060424805,0.09036540985107422,0.27608194947242737,0.26667213439941406,0,1
s_bird_17,shape_biased,8,4,44,104,48.0,108.0,5,bird,5,bird,5.135880470275879,5.164949417114258,-0.029068946838378906,0.27608194947242737,0.28117698431015015,0,1
s_bird_17,shape_biased,8,4,44,108,48.0,112.0,5,bird,5,bird,5.135880470275879,5.234165668487549,-0.09828519821166992,0.27608194947242737,0.2693333923816681,0,1
s_bird_17,shape_biased,8,4,44,112,48.0,116.0,5,bird,5,bird,5.135880470275879,5.405088424682617,-0.2692079544067383,0.27608194947242737,0.28312307596206665,0,1
s_bird_17,shape_biased,8,4,44,116,48.0,120.0,5,bird,5,bird,5.135880470275879,5.352428436279297,-0.21654796600341797,0.27608194947242737,0.2867451310157776,0,1
s_bird_17,shape_biased,8,4,44,120,48.0,124.0,5,bird,5,bird,5.135880470275879,5.329184532165527,-0.19330406188964844,0.27608194947242737,0.28064870834350586,0,1
s_bird_17,shape_biased,8,4,44,124,48.0,128.0,5,bird,18,dolphin,5.135880470275879,4.97733736038208,0.15854310989379883,0.27608194947242737,0.27061188220977783,1,0
s_bird_17,shape_biased,8,4,44,128,48.0,132.0,5,bird,5,bird,5.135880470275879,4.8696088790893555,0.26627159118652344,0.27608194947242737,0.25314658880233765,0,1
s_bird_17,shape_biased,8,4,44,132,48.0,136.0,5,bird,5,bird,5.135880470275879,4.926374435424805,0.20950603485107422,0.27608194947242737,0.2607901394367218,0,1
s_bird_17,shape_biased,8,4,44,136,48.0,140.0,5,bird,5,bird,5.135880470275879,4.99404239654541,0.14183807373046875,0.27608194947242737,0.27425438165664673,0,1
s_bird_17,shape_biased,8,4,44,140,48.0,144.0,5,bird,5,bird,5.135880470275879,5.139834880828857,-0.003954410552978516,0.27608194947242737,0.28685763478279114,0,1
s_bird_17,shape_biased,8,4,44,144,48.0,148.0,5,bird,5,bird,5.135880470275879,5.108567237854004,0.027313232421875,0.27608194947242737,0.283294141292572,0,1
s_bird_17,shape_biased,8,4,44,148,48.0,152.0,5,bird,5,bird,5.135880470275879,5.07427978515625,0.061600685119628906,0.27608194947242737,0.28414908051490784,0,1
s_bird_17,shape_biased,8,4,44,152,48.0,156.0,5,bird,5,bird,5.135880470275879,5.12233304977417,0.013547420501708984,0.27608194947242737,0.28032100200653076,0,1
s_bird_17,shape_biased,8,4,44,156,48.0,160.0,5,bird,5,bird,5.135880470275879,5.090776443481445,0.045104026794433594,0.27608194947242737,0.27558356523513794,0,1
s_bird_17,shape_biased,8,4,44,160,48.0,164.0,5,bird,5,bird,5.135880470275879,5.1500444412231445,-0.014163970947265625,0.27608194947242737,0.2846478223800659,0,1
s_bird_17,shape_biased,8,4,44,164,48.0,168.0,5,bird,5,bird,5.135880470275879,5.220314979553223,-0.08443450927734375,0.27608194947242737,0.2896955609321594,0,1
s_bird_17,shape_biased,8,4,44,168,48.0,172.0,5,bird,5,bird,5.135880470275879,5.179309368133545,-0.043428897857666016,0.27608194947242737,0.28078508377075195,0,1
s_bird_17,shape_biased,8,4,44,172,48.0,176.0,5,bird,5,bird,5.135880470275879,4.996266841888428,0.13961362838745117,0.27608194947242737,0.2622241675853729,0,1
s_bird_17,shape_biased,8,4,44,176,48.0,180.0,5,bird,5,bird,5.135880470275879,5.1224684715271,0.013411998748779297,0.27608194947242737,0.27431443333625793,0,1
s_bird_17,shape_biased,8,4,44,180,48.0,184.0,5,bird,5,bird,5.135880470275879,5.026031970977783,0.1098484992980957,0.27608194947242737,0.26254454255104065,0,1
s_bird_17,shape_biased,8,4,44,184,48.0,188.0,5,bird,5,bird,5.135880470275879,5.1695451736450195,-0.033664703369140625,0.27608194947242737,0.28392383456230164,0,1
s_bird_17,shape_biased,8,4,44,188,48.0,192.0,5,bird,5,bird,5.135880470275879,5.008793354034424,0.12708711624145508,0.27608194947242737,0.26806825399398804,0,1
s_bird_17,shape_biased,8,4,44,192,48.0,196.0,5,bird,5,bird,5.135880470275879,5.099776268005371,0.03610420227050781,0.27608194947242737,0.2777521312236786,0,1
s_bird_17,shape_biased,8,4,44,196,48.0,200.0,5,bird,5,bird,5.135880470275879,4.930732727050781,0.20514774322509766,0.27608194947242737,0.255460262298584,0,1
s_bird_17,shape_biased,8,4,44,200,48.0,204.0,5,bird,18,dolphin,5.135880470275879,4.800046443939209,0.3358340263366699,0.27608194947242737,0.24374745786190033,1,0
s_bird_17,shape_biased,8,4,44,204,48.0,208.0,5,bird,18,dolphin,5.135880470275879,4.931482791900635,0.20439767837524414,0.27608194947242737,0.25579535961151123,1,0
s_bird_17,shape_biased,8,4,44,208,48.0,212.0,5,bird,18,dolphin,5.135880470275879,4.985118865966797,0.15076160430908203,0.27608194947242737,0.2585161328315735,1,0
s_bird_17,shape_biased,8,4,44,212,48.0,216.0,5,bird,5,bird,5.135880470275879,5.016239643096924,0.11964082717895508,0.27608194947242737,0.25898709893226624,0,1
s_bird_17,shape_biased,8,4,44,216,48.0,220.0,5,bird,5,bird,5.135880470275879,4.9964399337768555,0.13944053649902344,0.27608194947242737,0.2572568356990814,0,1
s_bird_17,shape_biased,8,4,48,0,52.0,4.0,5,bird,18,dolphin,5.135880470275879,4.894245624542236,0.24163484573364258,0.27608194947242737,0.2516942322254181,1,0
s_bird_17,shape_biased,8,4,48,4,52.0,8.0,5,bird,18,dolphin,5.135880470275879,4.852196216583252,0.28368425369262695,0.27608194947242737,0.2566709518432617,1,0
s_bird_17,shape_biased,8,4,48,8,52.0,12.0,5,bird,18,dolphin,5.135880470275879,4.787484645843506,0.34839582443237305,0.27608194947242737,0.268143892288208,1,0
s_bird_17,shape_biased,8,4,48,12,52.0,16.0,5,bird,18,dolphin,5.135880470275879,4.774274826049805,0.3616056442260742,0.27608194947242737,0.2742798328399658,1,0
s_bird_17,shape_biased,8,4,48,16,52.0,20.0,5,bird,18,dolphin,5.135880470275879,4.858700275421143,0.27718019485473633,0.27608194947242737,0.2692457139492035,1,0
s_bird_17,shape_biased,8,4,48,20,52.0,24.0,5,bird,18,dolphin,5.135880470275879,4.929755210876465,0.20612525939941406,0.27608194947242737,0.2657860815525055,1,0
s_bird_17,shape_biased,8,4,48,24,52.0,28.0,5,bird,18,dolphin,5.135880470275879,4.887124061584473,0.24875640869140625,0.27608194947242737,0.26329249143600464,1,0
s_bird_17,shape_biased,8,4,48,28,52.0,32.0,5,bird,18,dolphin,5.135880470275879,4.944912910461426,0.19096755981445312,0.27608194947242737,0.2586010992527008,1,0
s_bird_17,shape_biased,8,4,48,32,52.0,36.0,5,bird,5,bird,5.135880470275879,5.094242572784424,0.04163789749145508,0.27608194947242737,0.25771892070770264,0,1
s_bird_17,shape_biased,8,4,48,36,52.0,40.0,5,bird,5,bird,5.135880470275879,5.145284652709961,-0.009404182434082031,0.27608194947242737,0.25876015424728394,0,1
s_bird_17,shape_biased,8,4,48,40,52.0,44.0,5,bird,5,bird,5.135880470275879,5.402813911437988,-0.2669334411621094,0.27608194947242737,0.289707213640213,0,1
s_bird_17,shape_biased,8,4,48,44,52.0,48.0,5,bird,5,bird,5.135880470275879,5.518041610717773,-0.38216114044189453,0.27608194947242737,0.30617308616638184,0,1
s_bird_17,shape_biased,8,4,48,48,52.0,52.0,5,bird,5,bird,5.135880470275879,5.243507385253906,-0.10762691497802734,0.27608194947242737,0.2727862000465393,0,1
s_bird_17,shape_biased,8,4,48,52,52.0,56.0,5,bird,5,bird,5.135880470275879,5.349161148071289,-0.21328067779541016,0.27608194947242737,0.2876070439815521,0,1
s_bird_17,shape_biased,8,4,48,56,52.0,60.0,5,bird,5,bird,5.135880470275879,5.43963623046875,-0.3037557601928711,0.27608194947242737,0.2958836555480957,0,1
s_bird_17,shape_biased,8,4,48,60,52.0,64.0,5,bird,5,bird,5.135880470275879,5.162559509277344,-0.026679039001464844,0.27608194947242737,0.2621946930885315,0,1
s_bird_17,shape_biased,8,4,48,64,52.0,68.0,5,bird,18,dolphin,5.135880470275879,4.918337821960449,0.2175426483154297,0.27608194947242737,0.2586028575897217,1,0
s_bird_17,shape_biased,8,4,48,68,52.0,72.0,5,bird,18,dolphin,5.135880470275879,4.896575927734375,0.2393045425415039,0.27608194947242737,0.26980486512184143,1,0
s_bird_17,shape_biased,8,4,48,72,52.0,76.0,5,bird,18,dolphin,5.135880470275879,4.944175720214844,0.19170475006103516,0.27608194947242737,0.2902319133281708,1,0
s_bird_17,shape_biased,8,4,48,76,52.0,80.0,5,bird,18,dolphin,5.135880470275879,4.984037399291992,0.15184307098388672,0.27608194947242737,0.2968451678752899,1,0
s_bird_17,shape_biased,8,4,48,80,52.0,84.0,5,bird,18,dolphin,5.135880470275879,4.898487567901611,0.23739290237426758,0.27608194947242737,0.2710762321949005,1,0
s_bird_17,shape_biased,8,4,48,84,52.0,88.0,5,bird,18,dolphin,5.135880470275879,4.902650833129883,0.2332296371459961,0.27608194947242737,0.2545754909515381,1,0
s_bird_17,shape_biased,8,4,48,88,52.0,92.0,5,bird,18,dolphin,5.135880470275879,4.871095657348633,0.2647848129272461,0.27608194947242737,0.24963973462581635,1,0
s_bird_17,shape_biased,8,4,48,92,52.0,96.0,5,bird,5,bird,5.135880470275879,4.835780143737793,0.30010032653808594,0.27608194947242737,0.2464608997106552,0,1
s_bird_17,shape_biased,8,4,48,96,52.0,100.0,5,bird,5,bird,5.135880470275879,4.901569843292236,0.23431062698364258,0.27608194947242737,0.25799351930618286,0,1
s_bird_17,shape_biased,8,4,48,100,52.0,104.0,5,bird,5,bird,5.135880470275879,5.1270432472229,0.008837223052978516,0.27608194947242737,0.2934098541736603,0,1
s_bird_17,shape_biased,8,4,48,104,52.0,108.0,5,bird,5,bird,5.135880470275879,5.3854875564575195,-0.24960708618164062,0.27608194947242737,0.31364676356315613,0,1
