case_id,target_k,global_index,eligible_row,resp,arc_extracted,inside_len
ns_lion_350,5,5137,5137,0.9676277677609585,True,34
ns_lion_350,5,8525,8525,0.9327776119159902,True,36
ns_lion_350,5,9312,9312,0.9270914004128911,True,25
ns_lion_350,5,821,821,0.9250767530472681,True,56
ns_lion_350,5,6988,6988,0.9124689940866709,True,37
ns_lion_350,5,9230,9230,0.9100952958815276,True,33
ns_lion_350,5,1566,1566,0.9048434474126602,True,42
ns_lion_350,5,232,232,0.9033362364223858,True,22
ns_lion_350,5,3125,3125,0.8988860595931892,True,36
ns_lion_350,5,1967,1967,0.8953829048583845,True,53
ns_lion_350,5,1042,1042,0.8946662119061891,True,50
ns_lion_350,5,5531,5531,0.8886173755512806,True,17
ns_lion_350,5,250,250,0.8787489834386728,True,31
ns_lion_350,5,4993,4993,0.8765356078743197,True,30
ns_lion_350,5,8900,8900,0.8727082885280943,True,27
ns_lion_350,5,6184,6184,0.8720676249059685,True,29
ns_lion_350,5,5621,5621,0.864547228256717,True,47
ns_lion_350,5,2551,2551,0.8614518594536792,True,22
ns_lion_350,5,6156,6156,0.8613035291928371,True,46
ns_lion_350,5,2649,2649,0.8605813955067528,True,27
ns_lion_350,5,3459,3459,0.8602448359562677,True,31
ns_lion_350,5,1439,1439,0.8595693857156643,True,37
ns_lion_350,5,2172,2172,0.8593702143059755,True,56
ns_lion_350,5,300,300,0.8476984576604942,True,45
ns_lion_350,5,3464,3464,0.8453887446725598,True,50
