case_id,target_k,global_index,eligible_row,resp,arc_extracted,inside_len
ns_cow_205,70,6695,6695,0.999998876572255,True,49
ns_cow_205,70,3880,3880,0.9999988610681447,True,47
ns_cow_205,70,8472,8472,0.9999986316549593,True,46
ns_cow_205,70,2295,2295,0.9999965467578359,True,45
ns_cow_205,70,3177,3177,0.9999957223137106,True,48
ns_cow_205,70,8664,8664,0.9999947909351862,True,51
ns_cow_205,70,6800,6800,0.9999943713231221,True,46
ns_cow_205,70,3173,3173,0.999994287155947,True,47
ns_cow_205,70,2716,2716,0.9999936604992008,True,46
ns_cow_205,70,239,239,0.9999935700599093,True,44
ns_cow_205,70,3936,3936,0.9999934833781504,True,45
ns_cow_205,70,1247,1247,0.9999931954679242,True,45
ns_cow_205,70,6571,6571,0.9999921848827702,True,47
ns_cow_205,70,6824,6824,0.9999918895652856,True,49
ns_cow_205,70,5992,5992,0.9999887368383822,True,46
ns_cow_205,70,5734,5734,0.9999879008102355,True,49
ns_cow_205,70,2831,2831,0.9999873082155887,True,46
ns_cow_205,70,9705,9705,0.9999854923250868,True,46
ns_cow_205,70,8188,8188,0.9999825786677645,True,50
ns_cow_205,70,7363,7363,0.9999823487160377,True,44
ns_cow_205,70,6684,6684,0.9999779229222131,True,46
ns_cow_205,70,6833,6833,0.9999748955770073,True,44
ns_cow_205,70,2034,2034,0.9999747901956262,True,47
ns_cow_205,70,3646,3646,0.9999739445217225,True,45
ns_cow_205,70,6455,6455,0.9999729608299553,True,49
