case_id,model_type,occluder_size,stride,y0,x0,y_center,x_center,baseline_target_logit,post_occlusion_target_logit,target_logit_drop
ns_lion_350,resnet50_geirhos_tl,64,32,0,0,32.0,32.0,3.893073558807373,3.792849063873291,0.10022449493408203
ns_lion_350,resnet50_geirhos_tl,64,32,0,32,32.0,64.0,3.893073558807373,3.488861560821533,0.40421199798583984
ns_lion_350,resnet50_geirhos_tl,64,32,0,64,32.0,96.0,3.893073558807373,3.3671000003814697,0.5259735584259033
ns_lion_350,resnet50_geirhos_tl,64,32,0,96,32.0,128.0,3.893073558807373,3.9397621154785156,-0.04668855667114258
ns_lion_350,resnet50_geirhos_tl,64,32,0,128,32.0,160.0,3.893073558807373,3.9822139739990234,-0.08914041519165039
ns_lion_350,resnet50_geirhos_tl,64,32,0,160,32.0,192.0,3.893073558807373,3.956148147583008,-0.06307458877563477
ns_lion_350,resnet50_geirhos_tl,64,32,32,0,64.0,32.0,3.893073558807373,3.6610286235809326,0.23204493522644043
ns_lion_350,resnet50_geirhos_tl,64,32,32,32,64.0,64.0,3.893073558807373,3.1554577350616455,0.7376158237457275
ns_lion_350,resnet50_geirhos_tl,64,32,32,64,64.0,96.0,3.893073558807373,2.02207612991333,1.870997428894043
ns_lion_350,resnet50_geirhos_tl,64,32,32,96,64.0,128.0,3.893073558807373,2.851590633392334,1.041482925415039
ns_lion_350,resnet50_geirhos_tl,64,32,32,128,64.0,160.0,3.893073558807373,3.3977949619293213,0.49527859687805176
ns_lion_350,resnet50_geirhos_tl,64,32,32,160,64.0,192.0,3.893073558807373,2.956355094909668,0.9367184638977051
ns_lion_350,resnet50_geirhos_tl,64,32,64,0,96.0,32.0,3.893073558807373,2.4274652004241943,1.4656083583831787
ns_lion_350,resnet50_geirhos_tl,64,32,64,32,96.0,64.0,3.893073558807373,2.368825674057007,1.5242478847503662
ns_lion_350,resnet50_geirhos_tl,64,32,64,64,96.0,96.0,3.893073558807373,1.7595171928405762,2.133556365966797
ns_lion_350,resnet50_geirhos_tl,64,32,64,96,96.0,128.0,3.893073558807373,2.7118778228759766,1.1811957359313965
ns_lion_350,resnet50_geirhos_tl,64,32,64,128,96.0,160.0,3.893073558807373,3.9711148738861084,-0.07804131507873535
ns_lion_350,resnet50_geirhos_tl,64,32,64,160,96.0,192.0,3.893073558807373,3.79384183883667,0.09923171997070312
ns_lion_350,resnet50_geirhos_tl,64,32,96,0,128.0,32.0,3.893073558807373,2.722517728805542,1.170555830001831
ns_lion_350,resnet50_geirhos_tl,64,32,96,32,128.0,64.0,3.893073558807373,1.7889716625213623,2.1041018962860107
ns_lion_350,resnet50_geirhos_tl,64,32,96,64,128.0,96.0,3.893073558807373,0.8453037142753601,3.047769844532013
ns_lion_350,resnet50_geirhos_tl,64,32,96,96,128.0,128.0,3.893073558807373,0.903359055519104,2.989714503288269
ns_lion_350,resnet50_geirhos_tl,64,32,96,128,128.0,160.0,3.893073558807373,2.6194822788238525,1.2735912799835205
ns_lion_350,resnet50_geirhos_tl,64,32,96,160,128.0,192.0,3.893073558807373,3.4921367168426514,0.4009368419647217
ns_lion_350,resnet50_geirhos_tl,64,32,128,0,160.0,32.0,3.893073558807373,3.511138439178467,0.38193511962890625
ns_lion_350,resnet50_geirhos_tl,64,32,128,32,160.0,64.0,3.893073558807373,2.3286640644073486,1.5644094944000244
ns_lion_350,resnet50_geirhos_tl,64,32,128,64,160.0,96.0,3.893073558807373,0.3139004707336426,3.5791730880737305
ns_lion_350,resnet50_geirhos_tl,64,32,128,96,160.0,128.0,3.893073558807373,0.7417645454406738,3.151309013366699
ns_lion_350,resnet50_geirhos_tl,64,32,128,128,160.0,160.0,3.893073558807373,2.167795181274414,1.725278377532959
ns_lion_350,resnet50_geirhos_tl,64,32,128,160,160.0,192.0,3.893073558807373,3.0494391918182373,0.8436343669891357
ns_lion_350,resnet50_geirhos_tl,64,32,160,0,192.0,32.0,3.893073558807373,3.9622321128845215,-0.06915855407714844
ns_lion_350,resnet50_geirhos_tl,64,32,160,32,192.0,64.0,3.893073558807373,3.914119243621826,-0.021045684814453125
ns_lion_350,resnet50_geirhos_tl,64,32,160,64,192.0,96.0,3.893073558807373,3.777477979660034,0.11559557914733887
ns_lion_350,resnet50_geirhos_tl,64,32,160,96,192.0,128.0,3.893073558807373,3.909989833831787,-0.016916275024414062
ns_lion_350,resnet50_geirhos_tl,64,32,160,128,192.0,160.0,3.893073558807373,3.878864288330078,0.014209270477294922
ns_lion_350,resnet50_geirhos_tl,64,32,160,160,192.0,192.0,3.893073558807373,3.763868570327759,0.12920498847961426
