case_id,source_model,occluder_size,cluster_rank,target_k,n_shapes_listed_in_cluster,n_shapes_averaged,n_shapes_failed,baseGrid_case,jsonl_path,npz_path,plot_path,members_csv_path,status,error
ns_lion_560,resnet50_geirhos_tl,16,1,24.0,25.0,25,0.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/ns_lion_560/ns_lion_560_size32_top1cluster_mean_contour_k24.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/ns_lion_560/ns_lion_560_size32_top1cluster_mean_contour_k24.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/ns_lion_560/ns_lion_560_size32_top1cluster_mean_contour_k24.png,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/ns_lion_560/ns_lion_560_size32_top1cluster_mean_contour_k24_members.csv,ok,
ns_lion_650,resnet50_geirhos_tl,16,1,25.0,25.0,25,0.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/ns_lion_650/ns_lion_650_size32_top1cluster_mean_contour_k25.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/ns_lion_650/ns_lion_650_size32_top1cluster_mean_contour_k25.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/ns_lion_650/ns_lion_650_size32_top1cluster_mean_contour_k25.png,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/ns_lion_650/ns_lion_650_size32_top1cluster_mean_contour_k25_members.csv,ok,
ns_lion_780,resnet50_geirhos_tl,16,1,67.0,25.0,25,0.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/ns_lion_780/ns_lion_780_size32_top1cluster_mean_contour_k67.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/ns_lion_780/ns_lion_780_size32_top1cluster_mean_contour_k67.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/ns_lion_780/ns_lion_780_size32_top1cluster_mean_contour_k67.png,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/ns_lion_780/ns_lion_780_size32_top1cluster_mean_contour_k67_members.csv,ok,
ns_lion_801,resnet50_geirhos_tl,16,1,53.0,25.0,25,0.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/ns_lion_801/ns_lion_801_size32_top1cluster_mean_contour_k53.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/ns_lion_801/ns_lion_801_size32_top1cluster_mean_contour_k53.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/ns_lion_801/ns_lion_801_size32_top1cluster_mean_contour_k53.png,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/ns_lion_801/ns_lion_801_size32_top1cluster_mean_contour_k53_members.csv,ok,
s_bird_111,resnet50_geirhos_tl,16,1,18.0,25.0,25,0.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_bird_111/s_bird_111_size32_top1cluster_mean_contour_k18.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_bird_111/s_bird_111_size32_top1cluster_mean_contour_k18.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_bird_111/s_bird_111_size32_top1cluster_mean_contour_k18.png,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_bird_111/s_bird_111_size32_top1cluster_mean_contour_k18_members.csv,ok,
s_bird_117,resnet50_geirhos_tl,16,1,59.0,25.0,25,0.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_bird_117/s_bird_117_size32_top1cluster_mean_contour_k59.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_bird_117/s_bird_117_size32_top1cluster_mean_contour_k59.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_bird_117/s_bird_117_size32_top1cluster_mean_contour_k59.png,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_bird_117/s_bird_117_size32_top1cluster_mean_contour_k59_members.csv,ok,
s_bird_132,resnet50_geirhos_tl,16,1,17.0,25.0,25,0.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_bird_132/s_bird_132_size32_top1cluster_mean_contour_k17.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_bird_132/s_bird_132_size32_top1cluster_mean_contour_k17.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_bird_132/s_bird_132_size32_top1cluster_mean_contour_k17.png,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_bird_132/s_bird_132_size32_top1cluster_mean_contour_k17_members.csv,ok,
s_bird_136,resnet50_geirhos_tl,16,1,45.0,25.0,25,0.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_bird_136/s_bird_136_size32_top1cluster_mean_contour_k45.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_bird_136/s_bird_136_size32_top1cluster_mean_contour_k45.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_bird_136/s_bird_136_size32_top1cluster_mean_contour_k45.png,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_bird_136/s_bird_136_size32_top1cluster_mean_contour_k45_members.csv,ok,
s_bird_137,resnet50_geirhos_tl,16,1,66.0,25.0,25,0.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_bird_137/s_bird_137_size32_top1cluster_mean_contour_k66.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_bird_137/s_bird_137_size32_top1cluster_mean_contour_k66.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_bird_137/s_bird_137_size32_top1cluster_mean_contour_k66.png,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_bird_137/s_bird_137_size32_top1cluster_mean_contour_k66_members.csv,ok,
s_bird_212,resnet50_geirhos_tl,16,1,62.0,25.0,25,0.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_bird_212/s_bird_212_size32_top1cluster_mean_contour_k62.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_bird_212/s_bird_212_size32_top1cluster_mean_contour_k62.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_bird_212/s_bird_212_size32_top1cluster_mean_contour_k62.png,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_32/s_bird_212/s_bird_212_size32_top1cluster_mean_contour_k62_members.csv,ok,
