case_id,target_k,global_index,eligible_row,resp,arc_extracted,inside_len
s_butterfly_11,28,5594,5594,1.0,True,77
s_butterfly_11,28,6850,6850,1.0,True,115
s_butterfly_11,28,4840,4840,1.0,True,63
s_butterfly_11,28,9295,9295,1.0,True,114
s_butterfly_11,28,373,373,1.0,True,71
s_butterfly_11,28,6099,6099,1.0,True,144
s_butterfly_11,28,7332,7332,1.0,True,102
s_butterfly_11,28,7903,7903,1.0,True,69
s_butterfly_11,28,7912,7912,1.0,True,145
s_butterfly_11,28,887,887,1.0,True,79
s_butterfly_11,28,6784,6784,1.0,True,95
s_butterfly_11,28,7374,7374,1.0,True,118
s_butterfly_11,28,7076,7076,1.0,True,154
s_butterfly_11,28,7323,7323,1.0,True,137
s_butterfly_11,28,3630,3630,1.0,True,91
s_butterfly_11,28,4902,4902,1.0,True,121
s_butterfly_11,28,9067,9067,1.0,True,111
s_butterfly_11,28,8478,8478,1.0,True,111
s_butterfly_11,28,9584,9584,1.0,True,116
s_butterfly_11,28,7383,7383,1.0,True,106
s_butterfly_11,28,254,254,1.0,True,120
s_butterfly_11,28,6398,6398,1.0,True,62
s_butterfly_11,28,6396,6396,1.0,True,59
s_butterfly_11,28,3402,3402,1.0,True,105
s_butterfly_11,28,2725,2725,1.0,True,119
