case_id,target_k,global_index,eligible_row,resp,arc_extracted,inside_len
s_bird_137,62,3033,3033,0.9999999999999859,True,47
s_bird_137,62,9196,9196,0.9999999999999717,True,51
s_bird_137,62,3173,3173,0.9999999999999646,True,45
s_bird_137,62,19,19,0.9999999999999077,True,43
s_bird_137,62,2710,2710,0.999999999999801,True,57
s_bird_137,62,6948,6948,0.9999999999993463,True,52
s_bird_137,62,8035,8035,0.9999999999980461,True,48
s_bird_137,62,5069,5069,0.9999999999979536,True,50
s_bird_137,62,8243,8243,0.9999999999978897,True,51
s_bird_137,62,2801,2801,0.9999999999969731,True,41
s_bird_137,62,4891,4891,0.9999999999966747,True,43
s_bird_137,62,2794,2794,0.9999999999958646,True,46
s_bird_137,62,5714,5714,0.9999999999942588,True,46
s_bird_137,62,6638,6638,0.9999999999932925,True,47
s_bird_137,62,571,571,0.9999999999908198,True,44
s_bird_137,62,4904,4904,0.9999999999905853,True,45
s_bird_137,62,3923,3923,0.9999999999846524,True,47
s_bird_137,62,5782,5782,0.9999999999842828,True,45
s_bird_137,62,1046,1046,0.9999999999740368,True,47
s_bird_137,62,3020,3020,0.9999999999659224,True,50
s_bird_137,62,6155,6155,0.9999999999608775,True,43
s_bird_137,62,5826,5826,0.9999999999577797,True,50
s_bird_137,62,9684,9684,0.9999999999530189,True,54
s_bird_137,62,9140,9140,0.9999999999397531,True,51
s_bird_137,62,2182,2182,0.9999999999233894,True,50
