case_id,target_k,global_index,eligible_row,resp,arc_extracted,inside_len
s_oyster_350,20,8068,8068,0.999999999998849,True,34
s_oyster_350,20,5567,5567,0.9999999999941593,True,31
s_oyster_350,20,7909,7909,0.9999999999913314,True,32
s_oyster_350,20,1288,1288,0.9999999999891145,True,32
s_oyster_350,20,4755,4755,0.9999999999830891,True,28
s_oyster_350,20,4086,4086,0.9999999999809006,True,23
s_oyster_350,20,4894,4894,0.9999999999698019,True,35
s_oyster_350,20,7309,7309,0.999999999964544,True,28
s_oyster_350,20,6342,6342,0.9999999999584901,True,28
s_oyster_350,20,7592,7592,0.9999999999577653,True,29
s_oyster_350,20,7913,7913,0.9999999999405702,True,33
s_oyster_350,20,2692,2692,0.9999999999180461,True,23
s_oyster_350,20,3382,3382,0.9999999999168097,True,27
s_oyster_350,20,7641,7641,0.9999999999110117,True,36
s_oyster_350,20,2662,2662,0.9999999999039986,True,21
s_oyster_350,20,6628,6628,0.9999999998647624,True,36
s_oyster_350,20,7047,7047,0.9999999998630927,True,21
s_oyster_350,20,596,596,0.9999999998552624,True,31
s_oyster_350,20,8442,8442,0.9999999998277218,True,28
s_oyster_350,20,1044,1044,0.9999999998078125,True,30
s_oyster_350,20,9771,9771,0.9999999997986891,True,31
s_oyster_350,20,4495,4495,0.9999999997649098,True,34
s_oyster_350,20,3906,3906,0.9999999997614566,True,32
s_oyster_350,20,9819,9819,0.9999999997547492,True,34
s_oyster_350,20,5232,5232,0.9999999997398278,True,32
