case_id,target_k,global_index,eligible_row,resp,arc_extracted,inside_len
s_butterfly_560,4,7405,7405,0.06062379912496224,True,20
s_butterfly_560,4,5518,5518,0.060595167622332545,True,30
s_butterfly_560,4,1381,1381,0.060515693688389265,True,27
s_butterfly_560,4,3567,3567,0.06045561800468359,True,34
s_butterfly_560,4,7412,7412,0.060409837878724344,True,31
s_butterfly_560,4,8981,8981,0.0603834273819586,True,32
s_butterfly_560,4,4823,4823,0.060373879212367254,True,40
s_butterfly_560,4,542,542,0.06034118852083347,True,36
s_butterfly_560,4,1075,1075,0.06031166446930805,True,32
s_butterfly_560,4,3758,3758,0.06027333430243684,True,39
s_butterfly_560,4,674,674,0.060246961155185144,True,22
s_butterfly_560,4,9957,9957,0.06017788887961448,True,27
s_butterfly_560,4,1379,1379,0.06016294891648611,True,28
s_butterfly_560,4,5631,5631,0.06008307359661174,True,23
s_butterfly_560,4,5928,5928,0.06004984953238598,True,30
s_butterfly_560,4,8599,8599,0.06001974649939818,True,21
s_butterfly_560,4,7064,7064,0.059999821137723744,True,37
s_butterfly_560,4,6474,6474,0.059870536944143495,True,22
s_butterfly_560,4,9744,9744,0.059860744587603626,True,29
s_butterfly_560,4,8364,8364,0.05982719044298361,True,30
s_butterfly_560,4,7689,7689,0.059823809988077195,True,31
s_butterfly_560,4,1875,1875,0.059818691823940236,True,36
s_butterfly_560,4,2994,2994,0.059812877746967,True,28
s_butterfly_560,4,4309,4309,0.05979939912354484,True,31
s_butterfly_560,4,5134,5134,0.05979926228102217,True,44
