case_id,target_k,global_index,eligible_row,resp,arc_extracted,inside_len
ns_lion_801,53,8358,8358,1.0,True,99
ns_lion_801,53,4436,4436,1.0,True,108
ns_lion_801,53,4379,4379,1.0,True,105
ns_lion_801,53,3384,3384,1.0,True,137
ns_lion_801,53,9709,9709,1.0,True,108
ns_lion_801,53,129,129,1.0,True,123
ns_lion_801,53,4322,4322,1.0,True,116
ns_lion_801,53,4387,4387,1.0,True,136
ns_lion_801,53,5247,5247,1.0,True,132
ns_lion_801,53,5800,5800,1.0,True,143
ns_lion_801,53,7878,7878,1.0,True,130
ns_lion_801,53,6838,6838,1.0,True,143
ns_lion_801,53,8845,8845,1.0,True,136
ns_lion_801,53,2781,2781,1.0,True,123
ns_lion_801,53,3998,3998,1.0,True,114
ns_lion_801,53,5021,5021,1.0,True,124
ns_lion_801,53,579,579,1.0,True,70
ns_lion_801,53,4431,4431,1.0,True,118
ns_lion_801,53,5038,5038,1.0,True,101
ns_lion_801,53,5113,5113,1.0,True,126
ns_lion_801,53,7909,7909,1.0,True,131
ns_lion_801,53,3573,3573,0.999999999999993,True,102
ns_lion_801,53,9655,9655,0.999999999999993,True,128
ns_lion_801,53,4482,4482,0.999999999999993,True,118
ns_lion_801,53,9420,9420,0.9999999999999859,True,97
