case_id,model_type,occluder_size,stride,x0,y0,x_center,y_center,x0_norm,y0_norm,x1_norm,y1_norm,x_center_norm,y_center_norm,baseline_target_logit,post_occlusion_target_logit,target_logit_drop,intersects_shape,source_file
ns_dog_69,resnet50_tl_20250829,8,4,160,48,164.0,52.0,0.7142857142857143,0.21428571428571427,0.75,0.25,0.7321428571428571,0.23214285714285715,140.35813903808594,139.54180908203125,0.8163299560546875,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_dog_69/resnet50_tl_20250829/position_scores_size_8.csv
ns_dog_69,resnet50_tl_20250829,16,8,128,80,136.0,88.0,0.5714285714285714,0.35714285714285715,0.6428571428571429,0.42857142857142855,0.6071428571428571,0.39285714285714285,140.35813903808594,138.2925262451172,2.06561279296875,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_dog_69/resnet50_tl_20250829/position_scores_size_16.csv
ns_dog_69,resnet50_tl_20250829,32,16,144,32,160.0,48.0,0.6428571428571429,0.14285714285714285,0.7857142857142857,0.2857142857142857,0.7142857142857143,0.21428571428571427,140.35813903808594,134.09793090820312,6.2602081298828125,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_dog_69/resnet50_tl_20250829/position_scores_size_32.csv
ns_dog_69,resnet50_tl_20250829,64,32,128,0,160.0,32.0,0.5714285714285714,0.0,0.8571428571428571,0.2857142857142857,0.7142857142857143,0.14285714285714285,140.35813903808594,125.92266845703124,14.435470581054688,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_dog_69/resnet50_tl_20250829/position_scores_size_64.csv
ns_dog_780,resnet50_geirhos_tl,8,4,84,36,88.0,40.0,0.375,0.16071428571428573,0.4107142857142857,0.19642857142857142,0.39285714285714285,0.17857142857142858,6.852804660797119,6.495553493499756,0.3572511672973633,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_dog_780/resnet50_geirhos_tl/position_scores_size_8.csv
ns_dog_780,resnet50_geirhos_tl,16,8,168,48,176.0,56.0,0.75,0.21428571428571427,0.8214285714285714,0.2857142857142857,0.7857142857142857,0.25,6.852804660797119,6.507725715637207,0.3450789451599121,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_dog_780/resnet50_geirhos_tl/position_scores_size_16.csv
ns_dog_780,resnet50_geirhos_tl,32,16,48,32,64.0,48.0,0.21428571428571427,0.14285714285714285,0.35714285714285715,0.2857142857142857,0.2857142857142857,0.21428571428571427,6.852804660797119,5.752154350280762,1.1006503105163574,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_dog_780/resnet50_geirhos_tl/position_scores_size_32.csv
ns_dog_780,resnet50_geirhos_tl,64,32,64,0,96.0,32.0,0.2857142857142857,0.0,0.5714285714285714,0.2857142857142857,0.42857142857142855,0.14285714285714285,6.852804660797119,4.6475372314453125,2.205267429351806,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_dog_780/resnet50_geirhos_tl/position_scores_size_64.csv
ns_dog_780,resnet50_tl_20250829,8,4,160,48,164.0,52.0,0.7142857142857143,0.21428571428571427,0.75,0.25,0.7321428571428571,0.23214285714285715,141.00888061523438,140.16970825195312,0.83917236328125,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_dog_780/resnet50_tl_20250829/position_scores_size_8.csv
ns_dog_780,resnet50_tl_20250829,16,8,128,160,136.0,168.0,0.5714285714285714,0.7142857142857143,0.6428571428571429,0.7857142857142857,0.6071428571428571,0.75,141.00888061523438,139.15846252441406,1.8504180908203125,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_dog_780/resnet50_tl_20250829/position_scores_size_16.csv
ns_dog_780,resnet50_tl_20250829,32,16,16,160,32.0,176.0,0.07142857142857142,0.7142857142857143,0.21428571428571427,0.8571428571428571,0.14285714285714285,0.7857142857142857,141.00888061523438,134.6571807861328,6.3516998291015625,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_dog_780/resnet50_tl_20250829/position_scores_size_32.csv
ns_dog_780,resnet50_tl_20250829,64,32,128,0,160.0,32.0,0.5714285714285714,0.0,0.8571428571428571,0.2857142857142857,0.7142857142857143,0.14285714285714285,141.00888061523438,125.35227966308594,15.656600952148438,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_dog_780/resnet50_tl_20250829/position_scores_size_64.csv
ns_elephant_100,resnet50_geirhos_tl,8,4,132,48,136.0,52.0,0.5892857142857143,0.21428571428571427,0.625,0.25,0.6071428571428571,0.23214285714285715,6.100034236907959,5.613485813140869,0.4865484237670898,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_elephant_100/resnet50_geirhos_tl/position_scores_size_8.csv
ns_elephant_100,resnet50_geirhos_tl,16,8,120,64,128.0,72.0,0.5357142857142857,0.2857142857142857,0.6071428571428571,0.35714285714285715,0.5714285714285714,0.32142857142857145,6.100034236907959,5.322604656219482,0.7774295806884766,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_elephant_100/resnet50_geirhos_tl/position_scores_size_16.csv
ns_elephant_100,resnet50_geirhos_tl,32,16,80,144,96.0,160.0,0.35714285714285715,0.6428571428571429,0.5,0.7857142857142857,0.42857142857142855,0.7142857142857143,6.100034236907959,4.941155433654785,1.1588788032531738,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_elephant_100/resnet50_geirhos_tl/position_scores_size_32.csv
ns_elephant_100,resnet50_geirhos_tl,64,32,96,128,128.0,160.0,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.8571428571428571,0.5714285714285714,0.7142857142857143,6.100034236907959,3.01698899269104,3.083045244216919,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_elephant_100/resnet50_geirhos_tl/position_scores_size_64.csv
ns_elephant_100,resnet50_tl_20250829,8,4,28,76,32.0,80.0,0.125,0.3392857142857143,0.16071428571428573,0.375,0.14285714285714285,0.35714285714285715,141.1676483154297,140.21678161621094,0.95086669921875,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_elephant_100/resnet50_tl_20250829/position_scores_size_8.csv
ns_elephant_100,resnet50_tl_20250829,16,8,32,72,40.0,80.0,0.14285714285714285,0.32142857142857145,0.21428571428571427,0.39285714285714285,0.17857142857142858,0.35714285714285715,141.1676483154297,139.14431762695312,2.0233306884765625,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_elephant_100/resnet50_tl_20250829/position_scores_size_16.csv
ns_elephant_100,resnet50_tl_20250829,32,16,32,64,48.0,80.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.21428571428571427,0.35714285714285715,141.1676483154297,134.88619995117188,6.2814483642578125,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_elephant_100/resnet50_tl_20250829/position_scores_size_32.csv
ns_elephant_100,resnet50_tl_20250829,64,32,32,32,64.0,64.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.2857142857142857,141.1676483154297,125.81751251220705,15.350135803222656,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_elephant_100/resnet50_tl_20250829/position_scores_size_64.csv
ns_elephant_109,resnet50_geirhos_tl,8,4,184,40,188.0,44.0,0.8214285714285714,0.17857142857142858,0.8571428571428571,0.21428571428571427,0.8392857142857143,0.19642857142857142,6.249511241912842,5.776877403259277,0.4726338386535644,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_elephant_109/resnet50_geirhos_tl/position_scores_size_8.csv
ns_elephant_109,resnet50_geirhos_tl,16,8,72,184,80.0,192.0,0.32142857142857145,0.8214285714285714,0.39285714285714285,0.8928571428571429,0.35714285714285715,0.8571428571428571,6.249511241912842,5.242637634277344,1.006873607635498,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_elephant_109/resnet50_geirhos_tl/position_scores_size_16.csv
ns_elephant_109,resnet50_geirhos_tl,32,16,64,192,80.0,208.0,0.2857142857142857,0.8571428571428571,0.42857142857142855,1.0,0.35714285714285715,0.9285714285714286,6.249511241912842,5.073824882507324,1.1756863594055176,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_elephant_109/resnet50_geirhos_tl/position_scores_size_32.csv
ns_elephant_109,resnet50_geirhos_tl,64,32,32,128,64.0,160.0,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.8571428571428571,0.2857142857142857,0.7142857142857143,6.249511241912842,2.9847490787506104,3.2647621631622314,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_elephant_109/resnet50_geirhos_tl/position_scores_size_64.csv
ns_elephant_109,resnet50_tl_20250829,8,4,92,0,96.0,4.0,0.4107142857142857,0.0,0.44642857142857145,0.03571428571428571,0.42857142857142855,0.017857142857142856,117.45327758789062,116.51902770996094,0.9342498779296876,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_elephant_109/resnet50_tl_20250829/position_scores_size_8.csv
ns_elephant_109,resnet50_tl_20250829,16,8,152,0,160.0,8.0,0.6785714285714286,0.0,0.75,0.07142857142857142,0.7142857142857143,0.03571428571428571,117.45327758789062,115.45208740234376,2.001190185546875,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_elephant_109/resnet50_tl_20250829/position_scores_size_16.csv
ns_elephant_109,resnet50_tl_20250829,32,16,176,0,192.0,16.0,0.7857142857142857,0.0,0.9285714285714286,0.14285714285714285,0.8571428571428571,0.07142857142857142,117.45327758789062,113.21017456054688,4.24310302734375,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_elephant_109/resnet50_tl_20250829/position_scores_size_32.csv
ns_elephant_109,resnet50_tl_20250829,64,32,0,0,32.0,32.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,117.45327758789062,106.3722686767578,11.081008911132812,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_elephant_109/resnet50_tl_20250829/position_scores_size_64.csv
ns_elephant_350,resnet50_geirhos_tl,8,4,72,68,76.0,72.0,0.32142857142857145,0.30357142857142855,0.35714285714285715,0.3392857142857143,0.3392857142857143,0.32142857142857145,4.834375381469727,4.255294322967529,0.5790810585021973,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_elephant_350/resnet50_geirhos_tl/position_scores_size_8.csv
ns_elephant_350,resnet50_geirhos_tl,16,8,104,48,112.0,56.0,0.4642857142857143,0.21428571428571427,0.5357142857142857,0.2857142857142857,0.5,0.25,4.834375381469727,3.754529476165772,1.079845905303955,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_elephant_350/resnet50_geirhos_tl/position_scores_size_16.csv
ns_elephant_350,resnet50_geirhos_tl,32,16,96,32,112.0,48.0,0.42857142857142855,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.5,0.21428571428571427,4.834375381469727,1.465435028076172,3.3689403533935547,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_elephant_350/resnet50_geirhos_tl/position_scores_size_32.csv
ns_elephant_350,resnet50_geirhos_tl,64,32,64,0,96.0,32.0,0.2857142857142857,0.0,0.5714285714285714,0.2857142857142857,0.42857142857142855,0.14285714285714285,4.834375381469727,2.105456590652466,2.7289187908172607,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_elephant_350/resnet50_geirhos_tl/position_scores_size_64.csv
ns_elephant_350,resnet50_tl_20250829,8,4,32,156,36.0,160.0,0.14285714285714285,0.6964285714285714,0.17857142857142858,0.7321428571428571,0.16071428571428573,0.7142857142857143,141.4656219482422,140.906494140625,0.5591278076171875,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_elephant_350/resnet50_tl_20250829/position_scores_size_8.csv
ns_elephant_350,resnet50_tl_20250829,16,8,48,144,56.0,152.0,0.21428571428571427,0.6428571428571429,0.2857142857142857,0.7142857142857143,0.25,0.6785714285714286,141.4656219482422,140.06924438476562,1.3963775634765625,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_elephant_350/resnet50_tl_20250829/position_scores_size_16.csv
ns_elephant_350,resnet50_tl_20250829,32,16,16,160,32.0,176.0,0.07142857142857142,0.7142857142857143,0.21428571428571427,0.8571428571428571,0.14285714285714285,0.7857142857142857,141.4656219482422,136.166259765625,5.299362182617188,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_elephant_350/resnet50_tl_20250829/position_scores_size_32.csv
ns_elephant_350,resnet50_tl_20250829,64,32,128,0,160.0,32.0,0.5714285714285714,0.0,0.8571428571428571,0.2857142857142857,0.7142857142857143,0.14285714285714285,141.4656219482422,128.6071014404297,12.8585205078125,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_elephant_350/resnet50_tl_20250829/position_scores_size_64.csv
ns_elephant_47,resnet50_geirhos_tl,8,4,192,68,196.0,72.0,0.8571428571428571,0.30357142857142855,0.8928571428571429,0.3392857142857143,0.875,0.32142857142857145,7.963332653045654,7.55567455291748,0.4076581001281738,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_elephant_47/resnet50_geirhos_tl/position_scores_size_8.csv
ns_elephant_47,resnet50_geirhos_tl,16,8,192,56,200.0,64.0,0.8571428571428571,0.25,0.9285714285714286,0.32142857142857145,0.8928571428571429,0.2857142857142857,7.963332653045654,7.348305225372314,0.6150274276733398,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_elephant_47/resnet50_geirhos_tl/position_scores_size_16.csv
ns_elephant_47,resnet50_geirhos_tl,32,16,160,112,176.0,128.0,0.7142857142857143,0.5,0.8571428571428571,0.6428571428571429,0.7857142857142857,0.5714285714285714,7.963332653045654,6.6489787101745605,1.3143539428710938,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_elephant_47/resnet50_geirhos_tl/position_scores_size_32.csv
ns_elephant_47,resnet50_geirhos_tl,64,32,64,96,96.0,128.0,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.42857142857142855,0.5714285714285714,7.963332653045654,4.741136074066162,3.222196578979492,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_elephant_47/resnet50_geirhos_tl/position_scores_size_64.csv
ns_elephant_47,resnet50_tl_20250829,8,4,44,176,48.0,180.0,0.19642857142857142,0.7857142857142857,0.23214285714285715,0.8214285714285714,0.21428571428571427,0.8035714285714286,139.74813842773438,139.0249786376953,0.7231597900390625,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_elephant_47/resnet50_tl_20250829/position_scores_size_8.csv
ns_elephant_47,resnet50_tl_20250829,16,8,48,176,56.0,184.0,0.21428571428571427,0.7857142857142857,0.2857142857142857,0.8571428571428571,0.25,0.8214285714285714,139.74813842773438,138.0661163330078,1.6820220947265625,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_elephant_47/resnet50_tl_20250829/position_scores_size_16.csv
ns_elephant_47,resnet50_tl_20250829,32,16,16,160,32.0,176.0,0.07142857142857142,0.7142857142857143,0.21428571428571427,0.8571428571428571,0.14285714285714285,0.7857142857142857,139.74813842773438,133.63572692871094,6.1124114990234375,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_elephant_47/resnet50_tl_20250829/position_scores_size_32.csv
ns_elephant_47,resnet50_tl_20250829,64,32,0,160,32.0,192.0,0.0,0.7142857142857143,0.2857142857142857,1.0,0.14285714285714285,0.8571428571428571,139.74813842773438,127.27582550048828,12.472312927246094,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_elephant_47/resnet50_tl_20250829/position_scores_size_64.csv
ns_elephant_780,resnet50_geirhos_tl,8,4,188,92,192.0,96.0,0.8392857142857143,0.4107142857142857,0.875,0.44642857142857145,0.8571428571428571,0.42857142857142855,5.769641876220703,5.4049577713012695,0.3646841049194336,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_elephant_780/resnet50_geirhos_tl/position_scores_size_8.csv
ns_elephant_780,resnet50_geirhos_tl,16,8,96,104,104.0,112.0,0.42857142857142855,0.4642857142857143,0.5,0.5357142857142857,0.4642857142857143,0.5,5.769641876220703,4.891700267791748,0.8779416084289551,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_elephant_780/resnet50_geirhos_tl/position_scores_size_16.csv
ns_elephant_780,resnet50_geirhos_tl,32,16,80,64,96.0,80.0,0.35714285714285715,0.2857142857142857,0.5,0.42857142857142855,0.42857142857142855,0.35714285714285715,5.769641876220703,4.151382446289063,1.6182594299316406,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_elephant_780/resnet50_geirhos_tl/position_scores_size_32.csv
ns_elephant_780,resnet50_geirhos_tl,64,32,128,96,160.0,128.0,0.5714285714285714,0.42857142857142855,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.5714285714285714,5.769641876220703,3.1605615615844727,2.6090803146362305,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_elephant_780/resnet50_geirhos_tl/position_scores_size_64.csv
ns_elephant_780,resnet50_tl_20250829,8,4,60,192,64.0,196.0,0.26785714285714285,0.8571428571428571,0.30357142857142855,0.8928571428571429,0.2857142857142857,0.875,147.64105224609375,146.95460510253906,0.6864471435546875,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_elephant_780/resnet50_tl_20250829/position_scores_size_8.csv
ns_elephant_780,resnet50_tl_20250829,16,8,64,160,72.0,168.0,0.2857142857142857,0.7142857142857143,0.35714285714285715,0.7857142857142857,0.32142857142857145,0.75,147.64105224609375,145.6587677001953,1.9822845458984373,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_elephant_780/resnet50_tl_20250829/position_scores_size_16.csv
ns_elephant_780,resnet50_tl_20250829,32,16,32,160,48.0,176.0,0.14285714285714285,0.7142857142857143,0.2857142857142857,0.8571428571428571,0.21428571428571427,0.7857142857142857,147.64105224609375,140.54986572265625,7.0911865234375,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_elephant_780/resnet50_tl_20250829/position_scores_size_32.csv
ns_elephant_780,resnet50_tl_20250829,64,32,0,128,32.0,160.0,0.0,0.5714285714285714,0.2857142857142857,0.8571428571428571,0.14285714285714285,0.7142857142857143,147.64105224609375,132.9727783203125,14.66827392578125,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_elephant_780/resnet50_tl_20250829/position_scores_size_64.csv
ns_lion_350,resnet50_geirhos_tl,8,4,188,88,192.0,92.0,0.8392857142857143,0.39285714285714285,0.875,0.42857142857142855,0.8571428571428571,0.4107142857142857,3.893073558807373,3.599403142929077,0.2936704158782959,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_lion_350/resnet50_geirhos_tl/position_scores_size_8.csv
ns_lion_350,resnet50_geirhos_tl,16,8,136,136,144.0,144.0,0.6071428571428571,0.6071428571428571,0.6785714285714286,0.6785714285714286,0.6428571428571429,0.6428571428571429,3.893073558807373,2.77306604385376,1.1200075149536133,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_lion_350/resnet50_geirhos_tl/position_scores_size_16.csv
ns_lion_350,resnet50_geirhos_tl,32,16,80,128,96.0,144.0,0.35714285714285715,0.5714285714285714,0.5,0.7142857142857143,0.42857142857142855,0.6428571428571429,3.893073558807373,0.9585444927215576,2.9345290660858154,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_lion_350/resnet50_geirhos_tl/position_scores_size_32.csv
ns_lion_350,resnet50_geirhos_tl,64,32,64,128,96.0,160.0,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.8571428571428571,0.42857142857142855,0.7142857142857143,3.893073558807373,0.3139004707336426,3.5791730880737305,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_lion_350/resnet50_geirhos_tl/position_scores_size_64.csv
ns_lion_350,resnet50_tl_20250829,8,4,176,144,180.0,148.0,0.7857142857142857,0.6428571428571429,0.8214285714285714,0.6785714285714286,0.8035714285714286,0.6607142857142857,158.31256103515625,157.55599975585938,0.756561279296875,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_lion_350/resnet50_tl_20250829/position_scores_size_8.csv
ns_lion_350,resnet50_tl_20250829,16,8,32,152,40.0,160.0,0.14285714285714285,0.6785714285714286,0.21428571428571427,0.75,0.17857142857142858,0.7142857142857143,158.31256103515625,156.80596923828125,1.506591796875,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_lion_350/resnet50_tl_20250829/position_scores_size_16.csv
ns_lion_350,resnet50_tl_20250829,32,16,48,144,64.0,160.0,0.21428571428571427,0.6428571428571429,0.35714285714285715,0.7857142857142857,0.2857142857142857,0.7142857142857143,158.31256103515625,151.9878692626953,6.3246917724609375,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_lion_350/resnet50_tl_20250829/position_scores_size_32.csv
ns_lion_350,resnet50_tl_20250829,64,32,32,128,64.0,160.0,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.8571428571428571,0.2857142857142857,0.7142857142857143,158.31256103515625,145.19271850585938,13.119842529296877,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_lion_350/resnet50_tl_20250829/position_scores_size_64.csv
ns_lion_560,resnet50_geirhos_tl,8,4,40,116,44.0,120.0,0.17857142857142858,0.5178571428571429,0.21428571428571427,0.5535714285714286,0.19642857142857142,0.5357142857142857,4.40140438079834,3.985509872436523,0.4158945083618164,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_lion_560/resnet50_geirhos_tl/position_scores_size_8.csv
ns_lion_560,resnet50_geirhos_tl,16,8,32,112,40.0,120.0,0.14285714285714285,0.5,0.21428571428571427,0.5714285714285714,0.17857142857142858,0.5357142857142857,4.40140438079834,3.3746814727783203,1.0267229080200195,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_lion_560/resnet50_geirhos_tl/position_scores_size_16.csv
ns_lion_560,resnet50_geirhos_tl,32,16,144,80,160.0,96.0,0.6428571428571429,0.35714285714285715,0.7857142857142857,0.5,0.7142857142857143,0.42857142857142855,4.40140438079834,3.035261631011963,1.366142749786377,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_lion_560/resnet50_geirhos_tl/position_scores_size_32.csv
ns_lion_560,resnet50_geirhos_tl,64,32,32,96,64.0,128.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.7142857142857143,0.2857142857142857,0.5714285714285714,4.40140438079834,1.5199311971664429,2.881473183631897,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_lion_560/resnet50_geirhos_tl/position_scores_size_64.csv
ns_lion_560,resnet50_tl_20250829,8,4,80,56,84.0,60.0,0.35714285714285715,0.25,0.39285714285714285,0.2857142857142857,0.375,0.26785714285714285,138.02552795410156,136.9495849609375,1.0759429931640625,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_lion_560/resnet50_tl_20250829/position_scores_size_8.csv
ns_lion_560,resnet50_tl_20250829,16,8,144,16,152.0,24.0,0.6428571428571429,0.07142857142857142,0.7142857142857143,0.14285714285714285,0.6785714285714286,0.10714285714285714,138.02552795410156,135.90797424316406,2.1175537109375,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_lion_560/resnet50_tl_20250829/position_scores_size_16.csv
ns_lion_560,resnet50_tl_20250829,32,16,48,32,64.0,48.0,0.21428571428571427,0.14285714285714285,0.35714285714285715,0.2857142857142857,0.2857142857142857,0.21428571428571427,138.02552795410156,131.138671875,6.8868560791015625,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_lion_560/resnet50_tl_20250829/position_scores_size_32.csv
ns_lion_560,resnet50_tl_20250829,64,32,32,0,64.0,32.0,0.14285714285714285,0.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.14285714285714285,138.02552795410156,121.47246551513672,16.553062438964844,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_lion_560/resnet50_tl_20250829/position_scores_size_64.csv
ns_lion_650,resnet50_geirhos_tl,8,4,152,116,156.0,120.0,0.6785714285714286,0.5178571428571429,0.7142857142857143,0.5535714285714286,0.6964285714285714,0.5357142857142857,3.860571384429932,3.455608367919922,0.4049630165100097,1,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/part1_occlusion_robustness/artifacts/ns_lion_650/resnet50_geirhos_tl/position_scores_size_8.csv
