case_id,target_k,global_index,eligible_row,resp,arc_extracted,inside_len
s_bird_212,37,7153,7153,0.9221429454464809,True,4
s_bird_212,37,9747,9747,0.9219673510389778,True,4
s_bird_212,37,2183,2183,0.9184451909167453,True,8
s_bird_212,37,6011,6011,0.9111809717445947,True,9
s_bird_212,37,5560,5560,0.9073769266781534,True,6
s_bird_212,37,5454,5454,0.9058528936979017,True,5
s_bird_212,37,5080,5080,0.9054438981734944,True,4
s_bird_212,37,3985,3985,0.9051553038680872,True,4
s_bird_212,37,9483,9483,0.8973456333239571,True,11
s_bird_212,37,9801,9801,0.8956301826423748,True,5
s_bird_212,37,214,214,0.8948914586679424,True,4
s_bird_212,37,572,572,0.8937910673152144,True,6
s_bird_212,37,1509,1509,0.8929556167021975,True,4
s_bird_212,37,6701,6701,0.8927498726309991,True,4
s_bird_212,37,746,746,0.8914502658553035,True,4
s_bird_212,37,9608,9608,0.8903395426559538,True,4
s_bird_212,37,5045,5045,0.8896461630505043,True,6
s_bird_212,37,474,474,0.8885660036593805,True,4
s_bird_212,37,6371,6371,0.8872529100081796,True,6
s_bird_212,37,538,538,0.8836582420510828,True,7
s_bird_212,37,5806,5806,0.8801121209793767,True,4
s_bird_212,37,1270,1270,0.8786297960513842,True,5
s_bird_212,37,458,458,0.8783656490523362,True,5
s_bird_212,37,5832,5832,0.8740227023758781,True,13
s_bird_212,37,7962,7962,0.8679552919643678,True,6
