case_id,target_k,global_index,eligible_row,resp,arc_extracted,inside_len
ns_elephant_350,21,4659,4659,0.5101461628582267,True,72
ns_elephant_350,21,2934,2934,0.5003020001914379,True,8
ns_elephant_350,21,562,562,0.5003020001914379,True,21
ns_elephant_350,21,7426,7426,0.5003020001914379,False,0
ns_elephant_350,21,907,907,0.5003020001914379,False,0
ns_elephant_350,21,9280,9280,0.5003020001914379,True,18
ns_elephant_350,21,7356,7356,0.5003020001914379,True,31
ns_elephant_350,21,7860,7860,0.5003020001914379,True,13
ns_elephant_350,21,1891,1891,0.5003020001914379,True,31
ns_elephant_350,21,5142,5142,0.5003020001914379,True,23
ns_elephant_350,21,9558,9558,0.5003020001914379,False,0
ns_elephant_350,21,9299,9299,0.5003020001914379,True,31
ns_elephant_350,21,6168,6168,0.5003020001914379,True,45
ns_elephant_350,21,6163,6163,0.5003020001914379,True,17
ns_elephant_350,21,3448,3448,0.5003020001914379,True,16
ns_elephant_350,21,1088,1088,0.5003020001914379,True,16
ns_elephant_350,21,7196,7196,0.5003020001914379,True,23
ns_elephant_350,21,6184,6184,0.5003020001914379,True,31
ns_elephant_350,21,8677,8677,0.5003020001914379,False,0
ns_elephant_350,21,2330,2330,0.5003020001914379,True,8
ns_elephant_350,21,5252,5252,0.5003020001914379,False,0
ns_elephant_350,21,2498,2498,0.5003020001914379,True,6
ns_elephant_350,21,9491,9491,0.5003020001914379,False,0
ns_elephant_350,21,9540,9540,0.5003020001914379,True,45
ns_elephant_350,21,6697,6697,0.5003020001914379,True,49
