case_id,target_k,global_index,eligible_row,resp,arc_extracted,inside_len
s_butterfly_144,33,903,903,0.9999870076338941,True,24
s_butterfly_144,33,8503,8503,0.9999763050799196,True,24
s_butterfly_144,33,845,845,0.9999737952848176,True,24
s_butterfly_144,33,5988,5988,0.9999684628309761,True,24
s_butterfly_144,33,3045,3045,0.9999681175672963,True,24
s_butterfly_144,33,9739,9739,0.9999663187561364,True,24
s_butterfly_144,33,215,215,0.9999605512756123,True,24
s_butterfly_144,33,1604,1604,0.999959005616295,True,24
s_butterfly_144,33,8896,8896,0.9999371563366762,True,24
s_butterfly_144,33,8562,8562,0.9999336433051705,True,24
s_butterfly_144,33,4451,4451,0.999925121889265,True,24
s_butterfly_144,33,8709,8709,0.9999234264359199,True,24
s_butterfly_144,33,7193,7193,0.9999225251411866,True,24
s_butterfly_144,33,7330,7330,0.9999209231155659,True,24
s_butterfly_144,33,232,232,0.9999179002593135,True,25
s_butterfly_144,33,3479,3479,0.9999127187618151,True,24
s_butterfly_144,33,7933,7933,0.9999091686639804,True,24
s_butterfly_144,33,2350,2350,0.9999064692449076,True,24
s_butterfly_144,33,9594,9594,0.9999063895032132,True,28
s_butterfly_144,33,4078,4078,0.9998987541467499,True,24
s_butterfly_144,33,2895,2895,0.9998973635143823,True,24
s_butterfly_144,33,7475,7475,0.999896503104611,True,24
s_butterfly_144,33,5767,5767,0.9998931640737971,True,24
s_butterfly_144,33,8434,8434,0.9998912973544237,True,24
s_butterfly_144,33,4270,4270,0.9998884812871194,True,24
