case_id,source_model,occluder_size,cluster_rank,target_k,n_shapes_listed_in_cluster,n_shapes_averaged,n_shapes_failed,baseGrid_case,jsonl_path,npz_path,plot_path,members_csv_path,status,error
ns_elephant_109,resnet50_geirhos_tl,16,1,36.0,25.0,25,0.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/ns_elephant_109/ns_elephant_109_size16_top1cluster_mean_contour_k36.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/ns_elephant_109/ns_elephant_109_size16_top1cluster_mean_contour_k36.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/ns_elephant_109/ns_elephant_109_size16_top1cluster_mean_contour_k36.png,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/ns_elephant_109/ns_elephant_109_size16_top1cluster_mean_contour_k36_members.csv,ok,
ns_elephant_350,resnet50_geirhos_tl,16,1,4.0,25.0,25,0.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/ns_elephant_350/ns_elephant_350_size16_top1cluster_mean_contour_k4.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/ns_elephant_350/ns_elephant_350_size16_top1cluster_mean_contour_k4.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/ns_elephant_350/ns_elephant_350_size16_top1cluster_mean_contour_k4.png,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/ns_elephant_350/ns_elephant_350_size16_top1cluster_mean_contour_k4_members.csv,ok,
ns_elephant_47,resnet50_geirhos_tl,16,1,,,0,,,,,,,failed,No hidden arcs extracted for case ns_elephant_47
ns_elephant_780,resnet50_geirhos_tl,16,1,79.0,25.0,25,0.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/ns_elephant_780/ns_elephant_780_size16_top1cluster_mean_contour_k79.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/ns_elephant_780/ns_elephant_780_size16_top1cluster_mean_contour_k79.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/ns_elephant_780/ns_elephant_780_size16_top1cluster_mean_contour_k79.png,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/ns_elephant_780/ns_elephant_780_size16_top1cluster_mean_contour_k79_members.csv,ok,
ns_lion_350,resnet50_geirhos_tl,16,1,60.0,25.0,25,0.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/ns_lion_350/ns_lion_350_size16_top1cluster_mean_contour_k60.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/ns_lion_350/ns_lion_350_size16_top1cluster_mean_contour_k60.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/ns_lion_350/ns_lion_350_size16_top1cluster_mean_contour_k60.png,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/ns_lion_350/ns_lion_350_size16_top1cluster_mean_contour_k60_members.csv,ok,
ns_lion_560,resnet50_geirhos_tl,16,1,52.0,25.0,25,0.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/ns_lion_560/ns_lion_560_size16_top1cluster_mean_contour_k52.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/ns_lion_560/ns_lion_560_size16_top1cluster_mean_contour_k52.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/ns_lion_560/ns_lion_560_size16_top1cluster_mean_contour_k52.png,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/ns_lion_560/ns_lion_560_size16_top1cluster_mean_contour_k52_members.csv,ok,
ns_lion_650,resnet50_geirhos_tl,16,1,14.0,25.0,25,0.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/ns_lion_650/ns_lion_650_size16_top1cluster_mean_contour_k14.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/ns_lion_650/ns_lion_650_size16_top1cluster_mean_contour_k14.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/ns_lion_650/ns_lion_650_size16_top1cluster_mean_contour_k14.png,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/ns_lion_650/ns_lion_650_size16_top1cluster_mean_contour_k14_members.csv,ok,
ns_lion_780,resnet50_geirhos_tl,16,1,0.0,25.0,25,0.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/ns_lion_780/ns_lion_780_size16_top1cluster_mean_contour_k0.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/ns_lion_780/ns_lion_780_size16_top1cluster_mean_contour_k0.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/ns_lion_780/ns_lion_780_size16_top1cluster_mean_contour_k0.png,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/ns_lion_780/ns_lion_780_size16_top1cluster_mean_contour_k0_members.csv,ok,
ns_lion_801,resnet50_geirhos_tl,16,1,33.0,25.0,25,0.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/ns_lion_801/ns_lion_801_size16_top1cluster_mean_contour_k33.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/ns_lion_801/ns_lion_801_size16_top1cluster_mean_contour_k33.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/ns_lion_801/ns_lion_801_size16_top1cluster_mean_contour_k33.png,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/ns_lion_801/ns_lion_801_size16_top1cluster_mean_contour_k33_members.csv,ok,
s_bird_111,resnet50_geirhos_tl,16,1,10.0,25.0,25,0.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/s_bird_111/s_bird_111_size16_top1cluster_mean_contour_k10.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/s_bird_111/s_bird_111_size16_top1cluster_mean_contour_k10.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/s_bird_111/s_bird_111_size16_top1cluster_mean_contour_k10.png,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/s_bird_111/s_bird_111_size16_top1cluster_mean_contour_k10_members.csv,ok,
s_bird_117,resnet50_geirhos_tl,16,1,12.0,25.0,25,0.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/s_bird_117/s_bird_117_size16_top1cluster_mean_contour_k12.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/s_bird_117/s_bird_117_size16_top1cluster_mean_contour_k12.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/s_bird_117/s_bird_117_size16_top1cluster_mean_contour_k12.png,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/s_bird_117/s_bird_117_size16_top1cluster_mean_contour_k12_members.csv,ok,
s_bird_132,resnet50_geirhos_tl,16,1,,,0,,,,,,,failed,No hidden arcs extracted for case s_bird_132
s_bird_136,resnet50_geirhos_tl,16,1,1.0,25.0,25,0.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/s_bird_136/s_bird_136_size16_top1cluster_mean_contour_k1.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/s_bird_136/s_bird_136_size16_top1cluster_mean_contour_k1.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/s_bird_136/s_bird_136_size16_top1cluster_mean_contour_k1.png,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/s_bird_136/s_bird_136_size16_top1cluster_mean_contour_k1_members.csv,ok,
s_bird_137,resnet50_geirhos_tl,16,1,62.0,25.0,25,0.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/s_bird_137/s_bird_137_size16_top1cluster_mean_contour_k62.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/s_bird_137/s_bird_137_size16_top1cluster_mean_contour_k62.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/s_bird_137/s_bird_137_size16_top1cluster_mean_contour_k62.png,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/s_bird_137/s_bird_137_size16_top1cluster_mean_contour_k62_members.csv,ok,
s_bird_212,resnet50_geirhos_tl,16,1,0.0,25.0,25,0.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/s_bird_212/s_bird_212_size16_top1cluster_mean_contour_k0.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/s_bird_212/s_bird_212_size16_top1cluster_mean_contour_k0.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/s_bird_212/s_bird_212_size16_top1cluster_mean_contour_k0.png,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/s_bird_212/s_bird_212_size16_top1cluster_mean_contour_k0_members.csv,ok,
s_bird_350,resnet50_geirhos_tl,16,1,24.0,25.0,25,0.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/s_bird_350/s_bird_350_size16_top1cluster_mean_contour_k24.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/s_bird_350/s_bird_350_size16_top1cluster_mean_contour_k24.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/s_bird_350/s_bird_350_size16_top1cluster_mean_contour_k24.png,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/s_bird_350/s_bird_350_size16_top1cluster_mean_contour_k24_members.csv,ok,
s_butterfly_11,resnet50_geirhos_tl,16,1,31.0,25.0,25,0.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/s_butterfly_11/s_butterfly_11_size16_top1cluster_mean_contour_k31.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/s_butterfly_11/s_butterfly_11_size16_top1cluster_mean_contour_k31.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/s_butterfly_11/s_butterfly_11_size16_top1cluster_mean_contour_k31.png,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/s_butterfly_11/s_butterfly_11_size16_top1cluster_mean_contour_k31_members.csv,ok,
s_butterfly_144,resnet50_geirhos_tl,16,1,33.0,25.0,25,0.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/s_butterfly_144/s_butterfly_144_size16_top1cluster_mean_contour_k33.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/s_butterfly_144/s_butterfly_144_size16_top1cluster_mean_contour_k33.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/s_butterfly_144/s_butterfly_144_size16_top1cluster_mean_contour_k33.png,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/s_butterfly_144/s_butterfly_144_size16_top1cluster_mean_contour_k33_members.csv,ok,
s_butterfly_350,resnet50_geirhos_tl,16,1,0.0,25.0,25,0.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/s_butterfly_350/s_butterfly_350_size16_top1cluster_mean_contour_k0.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/s_butterfly_350/s_butterfly_350_size16_top1cluster_mean_contour_k0.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/s_butterfly_350/s_butterfly_350_size16_top1cluster_mean_contour_k0.png,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/s_butterfly_350/s_butterfly_350_size16_top1cluster_mean_contour_k0_members.csv,ok,
s_butterfly_560,resnet50_geirhos_tl,16,1,41.0,25.0,25,0.0,256.0,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/s_butterfly_560/s_butterfly_560_size16_top1cluster_mean_contour_k41.jsonl,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/s_butterfly_560/s_butterfly_560_size16_top1cluster_mean_contour_k41.npz,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/s_butterfly_560/s_butterfly_560_size16_top1cluster_mean_contour_k41.png,/home/hschatzle/data/storage-occ-v2/repos/monte-carlo-selection/results/occlusion/bgmm_generated_size16_both_models/source_resnet50_geirhos_tl/size_16/s_butterfly_560/s_butterfly_560_size16_top1cluster_mean_contour_k41_members.csv,ok,
