case_id,target_k,global_index,eligible_row,resp,arc_extracted,inside_len
ns_elephant_47,0,3037,3037,0.012683541334333208,True,24
ns_elephant_47,0,2241,2241,0.012683221159847491,True,17
ns_elephant_47,0,9527,9527,0.012679883147304654,False,0
ns_elephant_47,0,537,537,0.012674271746979776,True,17
ns_elephant_47,0,3007,3007,0.012674017028667358,False,0
ns_elephant_47,0,4716,4716,0.012672909580622551,True,15
ns_elephant_47,0,2787,2787,0.012671830367193137,True,22
ns_elephant_47,0,3164,3164,0.012671162389257992,True,8
ns_elephant_47,0,5355,5355,0.01266680487787746,True,32
ns_elephant_47,0,134,134,0.012666291492767837,True,8
ns_elephant_47,0,9993,9993,0.01266440600310374,True,9
ns_elephant_47,0,135,135,0.012662402918868535,True,20
ns_elephant_47,0,64,64,0.012661378035598431,True,14
ns_elephant_47,0,3895,3895,0.012660235846603066,False,0
ns_elephant_47,0,6316,6316,0.012659603838310218,True,12
ns_elephant_47,0,6434,6434,0.01265792948598394,False,0
ns_elephant_47,0,8064,8064,0.012657453025426674,False,0
ns_elephant_47,0,9134,9134,0.012657145655802905,True,36
ns_elephant_47,0,7843,7843,0.012656587855384458,True,14
ns_elephant_47,0,7044,7044,0.012656569841034337,False,0
ns_elephant_47,0,8298,8298,0.012656254821893744,False,0
ns_elephant_47,0,4311,4311,0.012656074825267935,False,0
ns_elephant_47,0,1031,1031,0.012656036674063289,True,35
ns_elephant_47,0,1540,1540,0.012655745262891406,True,6
ns_elephant_47,0,9672,9672,0.012655332770500398,True,20
